time [s],inspiration [NA](/api/datatype/34/)
1085.2421875,23402
1087.8125,23420
1090.7578125,23408
1093.6328125,23395
1096.4140625,23400
1099.1875,23405
1102.09375,23417
1105.4140625,23409
1108.0078125,23400
1115.34375,23410
1121.2734375,23422
1124.0234375,23411
1126.6640625,23418
1129.8046875,23404
1132.6953125,23392
1136.3046875,23398
1138.921875,23407
1142.4375,23408
1145.84375,23411
1148.484375,23410
1151.40625,23404
1154.8046875,23407
1158.84375,23396
1162.0625,23402
1165.2421875,23404
1168.078125,23405
1171.078125,23402
1173.734375,23420
1177.1171875,23411
1179.375,23424
1182.140625,23404
1184.9140625,23411
1187.5703125,23412
1197.0078125,23380
1203.0703125,23386
1207.171875,23402
1210.265625,23384
1213.5625,23388
1216.390625,23391
1219.046875,23396
1221.8671875,23392
1224.6953125,23391
1227.5859375,23387
1230.3203125,23386
1233.3515625,23389
1237.96875,23392
1240.890625,23391
1244.25,23384
1247.3125,23388
1250.2890625,23390
1252.8671875,23396
1255.9453125,23386
1258.84375,23389
1261.96875,23386
1264.859375,23392
1267.90625,23402
1270.8671875,23391
1274.3359375,23390
1277.1796875,23393
1280.2109375,23393
1282.546875,23345
1286.3203125,23343
1288.84375,23351
1291.8359375,23352
1294.0703125,23337
1300.71875,23330
1303.484375,23351
1305.9609375,23351
1308.265625,23353
1310.953125,23353
1313.640625,23351
1316.84375,23356
1319.640625,23348
1322.4296875,23353
1325.375,23350
1327.921875,23353
1330.71875,23348
1333.4140625,23346
1336.546875,23346
1339.3984375,23345
1342.5703125,23345
1345.796875,23345
1348.671875,23338
1351.546875,23346
1354.6796875,23343
1357.9296875,23345
1361.0546875,23343
1363.59375,23352
1366.21875,23340
1369.0390625,23340
1371.9296875,23349
1374.6640625,23348
1377.6484375,23346
1380.5625,23347
1383.3125,23345
1386.2421875,23350
1389.203125,23344
1392.5390625,23364
1394.859375,23360
1399.8828125,23342
1402.5078125,23346
1405.375,23340
1408.21875,23347
1411.0,23344
1418.09375,23344
1421.4140625,23336
1425.3046875,23328
1429.65625,23340
1432.9453125,23347
1435.875,23371
1438.71875,23364
1441.578125,23369
1444.2578125,23362
1447.15625,23376
1450.03125,23371
1453.2421875,23361
1456.3828125,23335
1459.5,23345
1462.1875,23360
1465.1640625,23356
1468.5625,23350
1476.671875,23388
1483.421875,23365
1486.1328125,23376
1489.53125,23363
1492.90625,23351
1495.875,23353
1498.953125,23351
1502.5234375,23341
1505.8828125,23344
1509.2109375,23342
1512.5546875,23352
1515.9296875,23344
1519.1953125,23340
1524.1171875,23347
1527.2109375,23339
1530.3984375,23347
1533.6328125,23339
1537.1640625,23362
1542.7890625,23341
1546.3515625,23336
1550.5859375,23337
1553.8046875,23342
1556.3515625,23340
1559.296875,23348
1562.5859375,23343
1565.4609375,23338
1568.5703125,23337
1571.5546875,23341
1574.671875,23341
1583.6484375,23364
1589.0625,23333
1593.2578125,23328
1597.28125,23340
1602.4375,23360
1605.2109375,23366
1607.96875,23383
1613.4296875,23305
1617.671875,23370
1619.8515625,23371
1622.4140625,23365
1624.78125,23359
1627.59375,23352
1630.671875,23361
1633.484375,23365
1636.9296875,23354
1640.078125,23351
1643.3359375,23372
1646.1328125,23359
1649.375,23346
1652.5234375,23349
1655.8125,23374
1659.5078125,23367
1664.0625,23342
1666.7421875,23343
1669.6171875,23340
1672.734375,23334
1676.0078125,23335
1682.2109375,23306
1685.828125,23308
1696.0234375,23368
1702.3125,23331
1705.796875,23325
1709.4765625,23327
1713.0390625,23326
1719.765625,23326
1722.8984375,23317
1726.734375,23318
1730.5859375,23366
1733.5546875,23361
1739.53125,23316
1743.453125,23316
1746.2734375,23331
1750.7421875,23331
1754.6484375,23329
1766.203125,23283
1770.6328125,23300
1776.125,23288
1782.0703125,23306
1785.75,23291
1793.984375,23323
1797.921875,23383
1800.9140625,23365
1808.1953125,23323
1812.5625,23329
1816.28125,23314
1818.9296875,23348
1822.9140625,23353
1825.6875,23340
1830.7421875,23282
1837.4375,23332
1844.5546875,23402
1850.84375,23334
1853.8359375,23311
1859.984375,23332
1876.9765625,23281
1881.578125,23327
1886.5546875,23336
1893.015625,23321
1898.3125,23320
1905.9140625,23323
1910.8515625,23313
1914.6015625,23312
1920.171875,23309
1925.9453125,23341
1933.8515625,23326
1943.65625,23339
1949.953125,23336
1956.6953125,23326
1966.0,23348
1973.3515625,23281
1999.4140625,23332
2005.78125,23328
2028.0703125,23308
2037.6796875,23423
2042.5859375,23439
2049.1640625,23461
2063.125,23449
2069.4296875,23463
2074.84375,23449
2079.5703125,23480
2082.4921875,23455
2087.21875,23450
2091.0546875,23457
2094.4140625,23470
2097.78125,23462
2101.5546875,23465
2104.671875,23473
2108.2265625,23459
2111.734375,23462
2113.8515625,23460
2116.0546875,23460
2118.25,23463
2120.3984375,23450
2125.796875,23455
2129.609375,23463
2133.5078125,23471
2136.2265625,23476
2139.421875,23474
2142.8125,23465
2149.0703125,23473
2152.1171875,23464
2156.5625,23463
2159.4765625,23477
2162.7421875,23452
2167.1640625,23491
2170.84375,23477
2173.8359375,23505
2180.46875,23501
2192.03125,23486
2194.3203125,23510
2200.34375,23496
2208.2890625,23537
2211.5078125,23548
2214.9609375,23529
2219.703125,23468
2225.40625,23467
2228.8671875,23446
2233.140625,23452
2236.9375,23450
2240.6328125,23468
2242.859375,23469
2245.40625,23460
2247.9921875,23470
2251.5,23480
2253.6015625,23494
2258.9609375,23456
2260.75,23472
2264.4609375,23479
2266.34375,23516
2270.3125,23457
2273.1171875,23469
2278.1328125,23477
2283.3984375,23444
2288.8359375,23482
2294.578125,23443
2297.3359375,23435
2300.2734375,23446
2305.359375,23457
2311.5078125,23477
2313.7421875,23474
2315.515625,23473
2318.2734375,23465
2322.4609375,23470
2324.8515625,23457
2327.59375,23471
2330.0625,23443
2332.734375,23438
2335.5390625,23461
2338.9921875,23438
2342.0,23451
2344.84375,23446
2347.796875,23437
2350.609375,23436
2353.609375,23432
2356.3984375,23432
2360.28125,23449
2362.828125,23444
2365.8203125,23429
2368.234375,23431
2370.78125,23435
2373.6875,23431
2379.140625,23462
2382.0390625,23458
2384.921875,23463
2387.5390625,23459
2389.4453125,23462
2392.4375,23456
2395.3125,23464
2398.515625,23463
2402.9375,23456
2405.3984375,23454
2408.8984375,23454
2411.6796875,23454
2414.5546875,23454
2419.2421875,23455
2422.671875,23453
2425.765625,23458
2430.6875,23466
2437.203125,23457
2439.859375,23453
2444.6484375,23455
2446.8125,23467
2449.4453125,23467
2451.9609375,23474
2455.1640625,23471
2461.9921875,23464
2464.84375,23455
2467.4609375,23461
2472.6484375,23470
2479.3046875,23448
2483.0859375,23449
2486.0078125,23452
2489.3515625,23452
2492.21875,23456
2494.890625,23462
2498.5546875,23463
2504.0078125,23462
2506.2421875,23458
2508.5078125,23461
2510.796875,23482
2512.5,23463
2517.84375,23461
2521.21875,23461
2525.1171875,23467
2527.8046875,23474
2531.234375,23471
2535.703125,23457
2538.4609375,23450
2541.3984375,23451
2544.4921875,23450
2550.3828125,23456
2552.546875,23467
2555.5390625,23461
2558.265625,23455
2561.71875,23462
2564.359375,23465
2568.3203125,23472
2571.25,23482
2574.0078125,23464
2576.734375,23465
2578.2734375,23467
2580.578125,23474
2582.8984375,23481
2585.125,23490
2590.3203125,23487
2592.296875,23485
2594.4609375,23481
2596.2109375,23481
2601.953125,23488
2605.1328125,23479
2607.0390625,23490
2608.765625,23474
2613.546875,23496
2621.484375,23470
2623.9921875,23471
2626.53125,23471
2628.9140625,23475
2631.8515625,23479
2634.2578125,23474
2636.734375,23480
2639.9765625,23477
2642.9140625,23469
2645.5390625,23481
2650.359375,23479
2652.546875,23480
2654.2265625,23464
2655.96875,23457
2658.0234375,23432
2662.109375,23466
2664.65625,23467
2667.625,23467
2671.234375,23487
2673.5078125,23476
2678.03125,23463
2680.1953125,23472
2682.5234375,23472
2684.9921875,23471
2687.453125,23471
2690.0078125,23474
2692.5390625,23493
2695.140625,23477
2697.7734375,23474
2702.484375,23474
2705.1875,23479
2707.8046875,23479
2710.3125,23473
2712.953125,23484
2715.2890625,23480
2720.0546875,23479
2722.6953125,23481
2725.2265625,23481
2728.234375,23481
2731.1875,23481
2733.8359375,23477
2736.84375,23471
2739.5390625,23477
2743.3125,23468
2745.90625,23472
2748.546875,23469
2751.3046875,23478
2754.0703125,23477
2757.2109375,23477
2760.1796875,23475
2762.8359375,23475
2765.7421875,23473
2769.1953125,23483
2773.859375,23465
2776.2421875,23467
2778.7734375,23468
2781.15625,23465
2784.0625,23463
2786.59375,23477
2789.296875,23476
2792.3828125,23473
2795.703125,23473
2800.984375,23477
2803.1484375,23469
2806.3359375,23478
2809.171875,23475
2811.859375,23473
2814.671875,23472
2817.5625,23473
2820.3515625,23471
2823.078125,23469
2828.46875,23477
2831.1875,23473
2834.015625,23477
2836.671875,23477
2838.8984375,23476
2841.1328125,23475
2843.46875,23475
2845.515625,23480
2847.78125,23480
2850.09375,23483
2852.375,23484
2854.9375,23483
2857.2421875,23483
2859.546875,23479
2862.2578125,23477
2864.75,23481
2867.2734375,23481
2869.796875,23477
2872.671875,23485
2875.6953125,23488
2878.3828125,23482
2881.2265625,23484
2883.71875,23479
2886.3828125,23481
2889.265625,23480
2893.6484375,23488
2897.53125,23482
2902.1953125,23485
2904.7890625,23475
2907.4453125,23476
2910.296875,23478
2913.1015625,23472
2916.484375,23483
2918.6484375,23470
2923.015625,23475
2925.7578125,23473
2927.7890625,23471
2930.9921875,23475
2932.4140625,23481
2935.1640625,23480
2937.7578125,23504
2941.71875,23536
2945.2578125,23509
2947.421875,23497
2950.3203125,23503
2952.6640625,23474
2955.203125,23474
2957.6796875,23474
2960.1015625,23492
2962.6796875,23487
2965.8984375,23483
2967.296875,23466
2969.515625,23466
2971.2421875,23445
2974.9921875,23457
2984.703125,23480
2990.2265625,23466
2995.5703125,23450
2998.5234375,23457
3002.21875,23463
3005.203125,23466
3008.3359375,23452
3011.515625,23458
3014.546875,23458
3017.5078125,23452
3020.328125,23456
3023.078125,23458
3025.484375,23443
3028.7265625,23457
3031.5234375,23453
3034.421875,23464
3043.15625,23446
3048.28125,23463
3052.6328125,23482
3055.734375,23453
3059.125,23444
3064.640625,23450
3068.7265625,23481
3073.8125,23478
3077.1953125,23452
3080.265625,23469
3086.703125,23439
3091.8828125,23469
3096.75,23445
3099.6796875,23470
3107.1796875,23470
3120.171875,23478
3126.7734375,23421
3139.8203125,23443
3143.609375,23469
3149.6796875,23455
3152.8515625,23443
3155.9765625,23442
3159.3984375,23447
3162.7265625,23448
3166.2109375,23444
3169.4296875,23447
3172.5,23447
3175.25,23443
3178.3046875,23444
3181.484375,23443
3184.5546875,23446
3187.28125,23445
3189.9453125,23443
3193.0234375,23443
3196.21875,23444
3198.8984375,23439
3203.78125,23458
3207.25,23469
3210.5546875,23470
3212.53125,23479
3214.734375,23478
3216.8984375,23478
3220.0703125,23472
3222.515625,23472
3225.0078125,23472
3227.7265625,23469
3230.3828125,23469
3233.0390625,23468
3235.84375,23473
3239.890625,23478
3242.4375,23464
3244.984375,23468
3247.8203125,23468
3251.7265625,23471
3253.90625,23476
3256.1015625,23479
3259.296875,23494
3261.265625,23482
3262.9609375,23469
3265.859375,23472
3268.125,23502
3274.984375,23497
3277.0078125,23504
3279.65625,23486
3282.65625,23486
3284.6953125,23497
3287.0390625,23502
3290.59375,23501
3292.890625,23495
3296.1796875,23496
3298.9296875,23492
3302.6796875,23495
3306.09375,23490
3307.796875,23491
3310.1015625,23471
3315.921875,23474
3318.2421875,23480
3320.953125,23487
3323.140625,23486
3325.140625,23493
3327.6328125,23510
3330.0703125,23538
3331.8671875,23529
3333.4453125,23526
3337.3515625,23536
3339.5234375,23510
3343.234375,23525
3345.5390625,23493
3348.1328125,23470
3350.3984375,23505
3353.90625,23490
3356.2265625,23485
3358.7578125,23484
3361.171875,23493
3364.6953125,23492
3367.0703125,23492
3370.0,23491
3372.7265625,23498
3375.6171875,23490
3378.6796875,23494
3381.296875,23493
3384.0625,23490
3386.875,23493
3389.578125,23502
3400.6015625,23470
3409.9609375,23451
3412.8828125,23464
3415.71875,23489
3418.84375,23475
3421.90625,23472
3425.2421875,23481
3428.1015625,23474
3430.8359375,23482
3433.8515625,23469
3436.9296875,23469
3439.7109375,23486
3442.375,23469
3444.9140625,23477
3447.609375,23491
3452.796875,23480
3455.96875,23466
3458.7890625,23480
3461.640625,23473
3464.359375,23475
3466.9765625,23477
3469.78125,23480
3472.3046875,23484
3474.7265625,23455
3477.9140625,23454
3480.4453125,23462
3483.03125,23459
3486.125,23462
3488.71875,23469
3491.34375,23452
3495.0234375,23490
3498.796875,23470
3501.2734375,23487
3503.9921875,23468
3506.796875,23472
3509.234375,23477
3511.953125,23467
3514.8828125,23495
3519.5859375,23470
3524.765625,23468
3527.4921875,23466
3529.8828125,23472
3532.2890625,23474
3535.03125,23474
3537.6796875,23466
3540.4296875,23467
3543.0625,23466
3545.828125,23467
3549.7109375,23471
3552.578125,23466
3555.140625,23474
3557.7265625,23470
3560.28125,23467
3563.25,23468
3565.6015625,23463
3568.34375,23466
3570.890625,23470
3573.7109375,23462
3576.7421875,23463
3579.859375,23463
3583.28125,23461
3585.9375,23463
3588.8359375,23463
3591.65625,23462
3594.890625,23463
3597.8515625,23461
3600.484375,23460
3603.2578125,23454
3606.09375,23463
3608.859375,23456
3611.546875,23455
3614.5625,23465
3616.984375,23468
3619.8359375,23467
3623.1015625,23459
3626.0625,23456
3629.296875,23458
3631.9765625,23458
3635.125,23459
3637.6484375,23457
3640.2890625,23457
3643.2890625,23456
3646.03125,23469
3648.90625,23467
3651.3359375,23463
3653.71875,23466
3656.3125,23461
3659.0546875,23460
3662.0,23465
3677.796875,23460
3682.125,23462
3684.8125,23463
3686.9453125,23456
3689.9453125,23459
3692.6484375,23466
3695.734375,23457
3698.671875,23466
3701.3828125,23463
3704.15625,23465
3707.0,23469
3709.5625,23471
3712.4140625,23465
3715.359375,23465
3718.078125,23466
3720.828125,23469
3723.3125,23467
3726.0234375,23463
3728.4296875,23462
3732.765625,23472
3735.7265625,23474
3738.8203125,23469
3741.578125,23466
3744.3515625,23464
3746.6484375,23471
3749.328125,23467
3752.8828125,23474
3755.59375,23470
3758.09375,23465
3760.7421875,23469
3766.828125,23512
3769.703125,23483
3772.8046875,23490
3775.2109375,23460
3777.65625,23475
3780.2109375,23484
3782.78125,23487
3788.171875,23450
3791.328125,23485
3795.9765625,23490
3798.265625,23501
3805.8828125,23491
3809.6796875,23476
3812.921875,23492
3815.1171875,23486
3817.078125,23481
3819.4140625,23479
3821.578125,23488
3825.4609375,23486
3827.828125,23498
3832.5703125,23495
3834.9921875,23485
3837.421875,23486
3840.3515625,23487
3842.421875,23497
3845.0078125,23485
3847.578125,23511
3850.703125,23492
3852.78125,23497
3855.015625,23495
3857.0390625,23484
3859.921875,23477
3861.8125,23481
3864.2890625,23483
3866.265625,23485
3868.734375,23461
3870.953125,23478
3873.328125,23466
3876.15625,23464
3879.5625,23480
3882.171875,23468
3884.328125,23456
3893.640625,23448
3898.859375,23442
3901.359375,23439
3905.375,23449
3908.96875,23454
3912.5078125,23461
3915.5546875,23463
3918.671875,23468
3921.5390625,23460
3924.296875,23462
3930.6484375,23465
3933.8359375,23472
3936.375,23449
3938.546875,23435
3942.2734375,23458
3945.7265625,23462
3948.5234375,23465
3951.0546875,23465
3953.3125,23461
3956.2109375,23429
3959.6328125,23434
3963.15625,23438
3966.2109375,23437
3969.2109375,23436
3971.5,23434
3974.671875,23455
3977.8046875,23456
3980.4140625,23450
3982.9609375,23465
3985.9375,23445
3989.0,23444
3992.265625,23446
3995.5078125,23444
3998.4609375,23443
4001.1015625,23444
4004.0078125,23454
4006.7421875,23446
4009.9765625,23446
4012.90625,23453
4027.8046875,23444
4031.234375,23441
4034.7578125,23454
4037.6328125,23446
4040.6015625,23469
4043.890625,23451
4047.0625,23439
4049.390625,23448
4053.09375,23448
4055.65625,23450
4058.453125,23449
4061.078125,23444
4067.8203125,23453
4072.703125,23448
4077.3046875,23456
4080.3359375,23459
4083.25,23452
4085.9140625,23451
4088.5234375,23453
4091.0703125,23458
4093.5234375,23452
4097.046875,23462
4099.4140625,23474
4101.4921875,23464
4103.6640625,23475
4106.046875,23485
4108.734375,23482
4110.8984375,23497
4113.1328125,23485
4114.6328125,23461
4119.2578125,23476
4121.2265625,23470
4123.453125,23470
4127.1953125,23484
4131.515625,23485
4133.5546875,23480
4136.3125,23482
4138.65625,23477
4141.03125,23487
4143.234375,23473
4146.0703125,23479
4149.0546875,23476
4151.4453125,23477
4154.234375,23485
4156.6796875,23488
4160.03125,23489
4162.234375,23482
4164.421875,23474
4167.1171875,23470
4169.453125,23477
4171.96875,23488
4174.296875,23495
4176.3046875,23486
4178.1328125,23460
4181.9921875,23497
4187.984375,23511
4189.7421875,23492
4194.453125,23491
4196.3984375,23483
4198.890625,23486
4200.7421875,23472
4204.640625,23480
4207.015625,23485
4208.9140625,23476
4211.46875,23505
4214.6484375,23481
4216.890625,23486
4219.0703125,23475
4221.1953125,23472
4223.234375,23475
4224.96875,23452
4230.40625,23475
4232.7421875,23489
4237.3046875,23489
4239.53125,23469
4240.8984375,23490
4243.4296875,23484
4245.3984375,23475
4247.5625,23483
4250.1328125,23467
4252.328125,23470
4253.8828125,23471
4255.953125,23471
4258.4453125,23469
4260.3046875,23465
4266.9921875,23477
4270.75,23480
4273.5234375,23493
4275.875,23479
4278.765625,23472
4280.8828125,23474
4282.8515625,23446
4284.796875,23470
4286.8671875,23480
4289.8203125,23470
4291.8359375,23467
4293.9453125,23466
4295.9453125,23458
4299.5390625,23455
4301.9765625,23458
4304.03125,23457
4305.7421875,23455
4308.109375,23466
4309.828125,23457
4311.796875,23448
4313.2734375,23451
4318.3828125,23451
4329.8515625,23466
4332.671875,23465
4335.359375,23464
4337.75,23476
4339.5859375,23469
4342.171875,23469
4344.875,23480
4347.5546875,23454
4349.75,23462
4352.421875,23471
4354.640625,23466
4359.09375,23479
4361.421875,23469
4364.84375,23439
4366.765625,23455
4369.4140625,23450
4372.03125,23426
4375.375,23465
4377.1640625,23437
4379.9453125,23467
4382.375,23466
4384.359375,23470
4386.4375,23429
4389.1484375,23458
4395.109375,23410
4399.140625,23422
4401.734375,23434
4404.7421875,23437
4407.59375,23443
4411.1328125,23431
4414.359375,23419
4417.125,23420
4420.8671875,23428
4423.3359375,23414
4427.6328125,23439
4429.9375,23426
4432.8203125,23427
4435.390625,23428
4437.84375,23439
4443.9765625,23410
4446.546875,23420
4453.34375,23399
4456.859375,23390
4459.8984375,23401
4464.0546875,23390
4467.4296875,23419
4470.9375,23398
4473.765625,23402
4476.2109375,23413
4478.8984375,23413
4481.25,23413
4498.078125,23406
4501.7421875,23400
4504.59375,23414
4514.15625,23387
4518.5859375,23390
4521.765625,23383
4524.703125,23412
4527.34375,23369
4533.703125,23392
4537.09375,23386
4541.5,23411
4545.203125,23387
4547.765625,23388
4551.1328125,23385
4554.0625,23385
4556.8671875,23390
4560.1328125,23395
4563.015625,23406
4566.25,23393
4571.078125,23428
4573.453125,23423
4576.203125,23414
4578.8515625,23413
4581.125,23400
4587.7890625,23408
4590.953125,23400
4594.265625,23406
4596.8046875,23409
4599.359375,23407
4602.0390625,23410
4604.9921875,23408
4609.640625,23419
4618.9296875,23412
4621.953125,23417
4625.03125,23400
4628.0,23410
4630.8359375,23414
4633.34375,23433
4643.4296875,23390
4650.6875,23392
4654.140625,23421
4656.8671875,23398
4660.484375,23408
4663.71875,23414
4666.03125,23396
4668.6171875,23378
4671.953125,23376
4675.2421875,23374
4679.8828125,23406
4682.5,23395
4688.0859375,23408
4690.1484375,23413
4693.3203125,23428
4695.234375,23404
4697.9921875,23403
4700.8046875,23401
4703.5390625,23399
4706.984375,23396
4709.9140625,23416
4713.2265625,23405
4716.1015625,23407
4718.6875,23410
4721.46875,23411
4724.375,23416
4728.734375,23416
4729.984375,23463
4732.2578125,23407
4734.7734375,23412
4737.6171875,23409
4740.4765625,23415
4742.8359375,23409
4744.453125,23401
4750.0546875,23404
4752.4296875,23401
4758.609375,23411
4761.328125,23425
4764.8125,23410
4774.9453125,23385
4777.6875,23391
4783.4296875,23398
4787.484375,23380
4790.6328125,23407
4793.359375,23406
4795.96875,23397
4800.53125,23400
4804.25,23378
4808.0234375,23380
4810.5703125,23373
4814.5546875,23388
4817.390625,23394
4821.9453125,23399
4824.7421875,23388
4826.6796875,23381
4830.8125,23419
4834.1015625,23416
4836.40625,23419
4838.53125,23425
4840.9921875,23424
4843.140625,23408
4845.3203125,23411
4849.234375,23368
4851.703125,23379
4855.1015625,23393
4863.90625,23414
4866.09375,23412
4868.2734375,23425
4870.84375,23407
4873.34375,23408
4875.515625,23403
4877.984375,23413
4885.921875,23418
4888.5546875,23413
4892.0,23415
4894.8828125,23414
4897.7734375,23422
4900.53125,23418
4902.9609375,23414
4907.1796875,23413
4909.890625,23423
4912.5625,23418
4914.84375,23408
4916.6171875,23384
4922.453125,23402
4926.3515625,23401
4929.8125,23401
4932.2421875,23407
4934.765625,23401
4938.6015625,23407
4941.3515625,23408
4944.1171875,23400
4946.9609375,23412
4949.703125,23410
4952.0546875,23414
4954.9296875,23401
4956.8984375,23405
4961.1640625,23391
4964.078125,23389
4967.3984375,23388
4970.5703125,23393
4973.296875,23413
4975.75,23387
4978.0703125,23424
4979.5703125,23377
4981.75,23340
4983.828125,23343
4985.9453125,23369
4988.1796875,23369
4990.6171875,23408
4993.21875,23397
4996.171875,23399
4998.8671875,23388
5000.90625,23400
5004.2890625,23390
5006.34375,23408
5013.09375,23465
5021.4921875,23394
5024.53125,23389
5028.0546875,23435
5032.8203125,23445
5037.375,23398
5039.84375,23402
5044.171875,23476
5049.109375,23456
5058.6953125,23404
5063.546875,23386
5066.8046875,23397
5078.265625,23371
5086.8203125,23388
5092.9375,23390
5100.125,23406
5106.5234375,23371
5114.546875,23385
5117.96875,23387
5124.796875,23429
5132.0546875,23386
5138.8359375,23386
5142.53125,23365
5149.8203125,23399
5153.71875,23374
5159.84375,23367
5166.234375,23395
5168.921875,23394
5173.6953125,23391
5179.3671875,23398
5185.6171875,23398
5192.03125,23369
5194.609375,23353
5198.6953125,23338
