,EDA_mean,EDA_std,EDA_min,EDA_max,EDA_SCR_mean,EDA_SCR_std,EDA_SCR_min,EDA_SCR_max,EDA_SCL_mean,EDA_SCL_std,EDA_SCL_min,EDA_SCL_max,BVP_mean,BVP_std,BVP_min,BVP_max,TEMP_mean,TEMP_std,TEMP_min,TEMP_max,ACC_x_mean,ACC_x_std,ACC_x_min,ACC_x_max,ACC_y_mean,ACC_y_std,ACC_y_min,ACC_y_max,ACC_z_mean,ACC_z_std,ACC_z_min,ACC_z_max,ECG_mean,ECG_std,ECG_min,ECG_max,ACC_x_C_mean,ACC_x_C_std,ACC_x_C_min,ACC_x_C_max,ACC_y_C_mean,ACC_y_C_std,ACC_y_C_min,ACC_y_C_max,ACC_z_C_mean,ACC_z_C_std,ACC_z_C_min,ACC_z_C_max,Resp_C_mean,Resp_C_std,Resp_C_min,Resp_C_max,net_acc_w_mean,net_acc_w_std,net_acc_w_min,net_acc_w_max,net_acc_C_mean,net_acc_C_std,net_acc_C_min,net_acc_C_max,BVP_peak_freq,net_acc_abs_integral,ACC_x_abs_integral,ACC_y_abs_integral,ACC_z_abs_integral,net_acc_C_abs_integral,ACC_x_C_abs_integral,ACC_y_C_abs_integral,ACC_z_C_abs_integral,ACC_x_peak_freq,ACC_y_peak_freq,ACC_z_peak_freq,ACC_x_C_peak_freq,ACC_y_C_peak_freq,ACC_z_C_peak_freq,ECG_bpm,ECG_ibi,ECG_sdnn,ECG_sdsd,ECG_rmssd,ECG_pnn20,ECG_pnn50,EDA_slope,EDA_drange,Resp_C_rate,Resp_C_Inhal_mean,Resp_C_Inhal_std,Resp_C_Exhal_mean,Resp_C_Exhal_std,Resp_C_I/E,TEMP_drange,TEMP_slope,0,1,2
0,0.36475231761795474,0.01618938109640832,0.33800492133648,0.3955039676791848,-9.1024691408317e-05,0.019406524975993236,-0.04388789877006567,0.04689230021163916,-0.08189765236950654,0.04439026804981342,-0.15666436516971294,0.011311516958007823,-0.27017816742081463,84.07123918523702,-596.97,368.75,35.88076923076923,0.022508844995426755,35.83,35.91,0.03243190122810097,0.013088910195740386,-0.00894469158378939,0.07018142627280906,2.2314873381637188e-05,9.005866528370321e-06,-6.154423656085595e-06,4.828855484005621e-05,2.2314873381637188e-05,9.005866528370321e-06,-6.154423656085595e-06,4.828855484005621e-05,0.0017731659539035236,0.14272113280021873,-0.2749786376953125,0.7787933349609375,0.0004390247972209017,4.527209694697278e-06,0.0004168226502458959,0.00047214212060138136,3.020724160597418e-07,3.1149611118621915e-09,2.867961578144041e-07,3.248588963458193e-07,3.020724160597418e-07,3.1149611118621915e-09,2.867961578144041e-07,3.248588963458193e-07,0.04840509149167555,1.4715462053462598,-3.240966796875,3.20587158203125,0.03259225484667387,0.012684394723806463,0.0,0.07018145949789581,0.00043902500506274466,4.527211837955728e-06,0.00041682284757686293,0.00047214234412153123,0.07918552036199096,57.6231065689194,57.62307928916876,0.039647744026912034,0.039647744026912034,16.983682320852278,16.983674280490582,0.01168567141527111,0.01168567141527111,0.027149321266968326,0.027149321266968326,0.027149321266968326,0.00020679850071086986,0.00020679850071086986,0.00020679850071086986,71.37462235649546,840.6349206349207,85.4487362137916,38.73389579808114,63.78718260530898,0.8095238095238095,0.35714285714285715,-0.0002155162201099709,1.1701130448496195,0.2649672324539659,1.4506766917293232,0.5085991731092809,1.436190476190476,0.5519220178903897,1.0662024756852344,1.0022327658386827,0.00016692051986168474,0,1,0
0,0.3354405497495861,0.02414148164818093,0.28681686467814554,0.3892098000433987,0.0005857156682594664,0.023318973832496617,-0.04388789877006567,0.07705581537443001,-0.17162776976645178,0.06700471693091747,-0.3064286582185308,-0.05253049386139797,0.24979361040429743,87.93682300840322,-449.14,421.48,35.86639639639639,0.029524544463086402,35.79,35.91,0.03373755481053579,0.011675630407613664,-0.00894469158378939,0.06261284108652573,2.3213232505494827e-05,8.033454849416726e-06,-6.154423656085595e-06,4.308096559259917e-05,2.3213232505494827e-05,8.033454849416726e-06,-6.154423656085595e-06,4.308096559259917e-05,0.0015711192337752036,0.1435897282279845,-0.2805633544921875,0.8064422607421875,0.0004359954352899794,4.322100630786143e-06,0.00041131821350083434,0.00045301426647960066,2.9998805389299005e-07,2.973835164344895e-09,2.830088125046308e-07,3.1169791513204674e-07,2.9998805389299005e-07,2.973835164344895e-09,2.830088125046308e-07,3.1169791513204674e-07,0.07868320701256948,1.4797869065240952,-2.87322998046875,3.22418212890625,0.03390481951934503,0.011180669485807213,0.0,0.0626128707285149,0.0004359956416976707,4.322102676942456e-06,0.000411318408225907,0.00045301448094429747,0.052021487135990946,59.97762572972135,59.97759733530162,0.04126777770007549,0.04126777770007549,16.86649139907439,16.866483414192857,0.01160503786485032,0.01160503786485032,0.022611644997173542,0.022611644997173542,0.022611644997173542,0.0004135970014217397,0.0004135970014217397,0.0004135970014217397,70.14241034828291,855.402597402597,71.88048775679786,29.53435742631481,52.53511100396341,0.8043478260869565,0.30434782608695654,-0.0003449148466470181,1.3569976105838633,0.30111810523143934,1.385873015873016,0.17685325077703729,1.4861654135338345,0.4912462620026699,0.8834362035819084,1.0033528918692372,-0.0004020025544689222,0,1,0
0,0.2970507821836732,0.026499342466928436,0.25428074642598797,0.3568084859483368,-0.00018958418480735488,0.024194596040162178,-0.033757540504249756,0.07705581537443001,-0.28748611892334563,0.0763112019754275,-0.4180684433154635,-0.15747876827880855,0.3577551597398946,82.20378728079837,-428.17,421.48,35.819592760180996,0.031784294793951305,35.77,35.89,0.03517822696891975,0.010449431044905545,-0.006880531987530299,0.06123673468901967,2.420449159242534e-05,7.189764455596475e-06,-4.7341720431427655e-06,4.2134131183970615e-05,2.420449159242534e-05,7.189764455596475e-06,-4.7341720431427655e-06,4.2134131183970615e-05,0.0005217149750472175,0.14733505717364517,-0.298004150390625,0.8064422607421875,0.0004330605772618551,4.339746876475526e-06,0.00041131821350083434,0.00045095009244741093,2.9796871543885313e-07,2.9859767201374575e-09,2.830088125046308e-07,3.102776535864157e-07,2.9796871543885313e-07,2.9859767201374575e-09,2.830088125046308e-07,3.102776535864157e-07,0.0386697333103843,1.4793305608975427,-3.08990478515625,3.22418212890625,0.03528481607383208,0.010083714175598325,0.0,0.061236763679536545,0.00043306078228013436,4.3397489309858764e-06,0.000411318408225907,0.0004509503059348924,0.06333050607859768,62.41883963460896,62.41881008447737,0.04294746194098254,0.04294746194098254,16.752523301724718,16.752515370797603,0.011526621788036595,0.011526621788036595,0.03165630299604296,0.03165630299604296,0.03165630299604296,0.00020680384655154586,0.00020680384655154586,0.00020680384655154586,71.84035476718404,835.1851851851852,49.25161483998168,31.267117760695896,50.69539106996771,0.6888888888888889,0.3111111111111111,-0.00038913135270733586,1.4032068529112605,0.30530707102927745,1.3713533834586464,0.19108288487007621,1.4462406015037594,0.5015598034313684,0.9482193917338185,1.0033547665641598,-0.0004435723259252639,0,1,0
0,0.25884095057693585,0.02172124513709958,0.2250089458180648,0.3114652922928665,0.00012047357362896888,0.020562964769541912,-0.033757540504249756,0.06534232586905822,-0.4038831543040945,0.06216857908410889,-0.49348443285023796,-0.3069554815743426,0.9588182075204974,86.62712091058778,-727.64,595.6,35.776063348416294,0.022539569340898416,35.75,35.83,0.03565423181954615,0.010364707826144216,-0.006880531987530299,0.05986062829151361,2.4532008252520793e-05,7.131470373919092e-06,-4.7341720431427655e-06,4.1187296775342064e-05,2.4532008252520793e-05,7.131470373919092e-06,-4.7341720431427655e-06,4.1187296775342064e-05,0.0009886022068181855,0.14589066456031058,-0.298004150390625,0.7815399169921875,0.00043168143267678335,3.595424402194089e-06,0.00041159339842803755,0.00045315181793203574,2.9701979059555154e-07,2.473843260804344e-09,2.8319815437404157e-07,3.117925578488878e-07,2.9701979059555154e-07,2.473843260804344e-09,2.8319815437404157e-07,3.117925578488878e-07,0.028378176302096797,1.4743765939264448,-3.08990478515625,2.95257568359375,0.03569705745887672,0.010216301145498981,0.0,0.059860656630558194,0.0004316816370421521,3.5954261043294574e-06,0.00041159359328338745,0.00045315203246185174,0.14927905004240882,63.11239758729404,63.11236770882043,0.04342466648293133,0.04342466648293133,16.699172447338608,16.699164541668686,0.011489913579398317,0.011489913579398317,0.03619909502262444,0.03619909502262444,0.03619909502262444,0.0047564884706855545,0.0047564884706855545,0.0047564884706855545,72.00976403580147,833.2203389830509,55.496621578214764,31.32777726019265,49.07503945637959,0.6730769230769231,0.25,-0.0003162336291761672,1.3842351518979499,0.31735611721090384,1.3548571428571428,0.19056543147556795,1.3427142857142855,0.21156409749042668,1.0090435152675818,1.0022377622377623,-0.00028141016376309646,0,1,0
0,0.22660551689801772,0.017689880456108774,0.19802452178390825,0.26175808933598615,5.2768289122976096e-05,0.012522395066675077,-0.01704728977401909,0.05281185087312218,-0.5017513443316794,0.05188714354283995,-0.5883962993641316,-0.41892577821840055,-0.10934973141080054,80.38091992374494,-727.64,595.6,35.764117647058825,0.015449954410814619,35.75,35.79,0.03770671630496668,0.00721155067436704,-0.006880531987530299,0.054356202701489366,2.594422676810535e-05,4.9619305094678115e-06,-4.7341720431427655e-06,3.739995914082785e-05,2.594422676810535e-05,4.9619305094678115e-06,-4.7341720431427655e-06,3.739995914082785e-05,0.0008489028730284969,0.14444571259696992,-0.269439697265625,0.793212890625,0.0004318326215782238,3.0789870968053202e-06,0.00041159339842803755,0.00045315181793203574,2.971238166028037e-07,2.1185069208762067e-09,2.8319815437404157e-07,3.117925578488878e-07,2.971238166028037e-07,2.1185069208762067e-09,2.8319815437404157e-07,3.117925578488878e-07,0.04165380401185325,1.422662017435598,-2.72369384765625,2.70843505859375,0.03772697102433799,0.007104925784853681,0.0,0.05435622843464479,0.00043183282601516794,3.0789885544504414e-06,0.00041159359328338745,0.00045315203246185174,0.07011591744416171,66.70128477102958,66.70125319351624,0.04589401062063459,0.04589401062063459,16.705021041570756,16.70501313313201,0.011493937721462856,0.011493937721462856,0.01809954751131222,0.01809954751131222,0.01809954751131222,0.004342880777582463,0.004342880777582463,0.004342880777582463,70.53382154557718,850.655737704918,51.67749656689391,35.998107164807976,54.65675859666023,0.7368421052631579,0.24561403508771928,-0.00026719223655085266,1.3218468449156329,0.32217425847055525,1.4016541353383456,0.14878618310553504,1.3855639097744359,0.14028809909986337,1.011612763186455,1.0011188811188811,0.00014339555516025999,0,1,0
0,0.19956360677218185,0.014449297467987766,0.17731908115399153,0.24248845784668271,0.0001530721366900233,0.005485766752514722,-0.010860432581843656,0.04068846761633881,-0.5840088701202306,0.0436164126313833,-0.6484252653992105,-0.4941323790097272,-1.0520695504664972,46.33628364625435,-335.37,351.65,35.79932126696833,0.035146634658335764,35.75,35.87,0.039031169301790035,0.0011709154246537247,0.03027434074513332,0.05298009630398331,2.685552088916769e-05,8.056521034022576e-07,2.083035698982817e-05,3.64531247321993e-05,2.685552088916769e-05,8.056521034022576e-07,2.083035698982817e-05,3.64531247321993e-05,0.0012916156294279046,0.14308553109390662,-0.269439697265625,0.793212890625,0.00043156776988534216,2.634294995730532e-06,0.00041888682427808555,0.0004429686632681884,2.9694158454832126e-07,1.8125350982714931e-09,2.8821641936003517e-07,3.047860057090308e-07,2.9694158454832126e-07,1.8125350982714931e-09,2.8821641936003517e-07,3.047860057090308e-07,0.06640693318226286,1.3742389329382252,-2.4658203125,2.69775390625,0.039031187779812695,0.001170915978985101,0.030274355077523685,0.05298012138566645,0.00043156797419690093,2.6342962428508116e-06,0.0004188870225862679,0.0004429688729771249,0.07463952502120441,69.04617118248868,69.04613849486657,0.04750741645293764,0.04750741645293764,16.694775513832916,16.69476761024458,0.011486888256667258,0.011486888256667258,0.0045223289994347085,0.0045223289994347085,0.0045223289994347085,0.004136076931030917,0.004136076931030917,0.004136076931030917,70.79279652245911,847.5438596491229,48.9450135269784,43.61176925124819,65.45136909149944,0.673469387755102,0.3469387755102041,-0.0002219303893506493,1.367526022967011,0.3326312554909803,1.404736842105263,0.08509052818880505,1.4016541353383458,0.09080409757843705,1.002199334835318,1.0033566433566432,0.0005149143384437467,0,1,0
0,0.18031007790990236,0.009349296205610282,0.1645363405535525,0.19774625937860243,-0.0004946820200934324,0.010470618197411637,-0.022257391382481503,0.04294633644016646,-0.6418561126750203,0.025332725431072012,-0.6773195540812594,-0.5890195701444886,-0.5040938648572233,54.424257382765354,-409.52,347.37,35.86131221719457,0.04203636956942292,35.77,35.93,0.03688066272411592,0.007848492876081513,-0.00481637239127121,0.055044255900242395,2.537585795945959e-05,5.400180628778253e-06,-3.313920430199936e-06,3.7873376345142124e-05,2.537585795945959e-05,5.400180628778253e-06,-3.313920430199936e-06,3.7873376345142124e-05,0.0016921422755431024,0.1411120073843675,-0.26788330078125,0.77435302734375,0.0004308841489285931,3.1344599312816675e-06,0.0004126943021815165,0.0004451703887528132,2.964712169622954e-07,2.1566751820815546e-09,2.83955634723142e-07,3.06300909971503e-07,2.964712169622954e-07,2.1566751820815546e-09,2.83955634723142e-07,3.06300909971503e-07,0.06354727107531134,1.4316740458277155,-2.81219482421875,2.84423828125,0.036891570799476386,0.007797145217023522,0.0,0.05504428195913397,0.0004308843529165141,3.1344614151885763e-06,0.000412694497558053,0.00044517059950408423,0.061068702290076333,65.26118874427372,65.26115784852614,0.04490314841200481,0.04490314841200481,16.66833030822243,16.668322417153696,0.011468692556969437,0.011468692556969437,0.013566986998304126,0.013566986998304126,0.013566986998304126,0.004136076931030917,0.004136076931030917,0.004136076931030917,73.44720981794336,816.9132653061224,47.13108757357917,30.662065447317648,48.58123150375842,0.6666666666666666,0.26666666666666666,-0.00012949717854697927,1.201839415616764,0.3353163653639381,1.3990225563909773,0.10590518491335282,1.3853383458646618,0.09308628996953762,1.009877883310719,1.0044730220855465,0.0006092921387038787,0,1,0
0,0.1676507346206403,0.008933471967632212,0.15362961158579444,0.19081954300062856,-0.00015082165486945316,0.01203689300380304,-0.022257391382481503,0.04294633644016646,-0.6806608832127644,0.023320799359046334,-0.7230589055780957,-0.6488398541929952,-0.016340497737557268,75.10444226602007,-409.52,402.66,35.89841628959276,0.021202076795469035,35.84,35.93,0.03521758267418365,0.009502547611034938,-0.00481637239127121,0.05710841549650149,2.423157041132135e-05,6.53825828007555e-06,-3.313920430199936e-06,3.929362795808496e-05,2.423157041132135e-05,6.53825828007555e-06,-3.313920430199936e-06,3.929362795808496e-05,0.0016167181043857841,0.14152191519526644,-0.27392578125,0.78863525390625,0.00042808332941900244,4.971977229670326e-06,0.0003992084362572324,0.0004647111432988983,2.945441041395917e-07,3.4209848370018962e-09,2.7467664153598383e-07,3.1974598864298466e-07,2.945441041395917e-07,3.4209848370018962e-09,2.7467664153598383e-07,3.1974598864298466e-07,0.04753374107373659,1.4857816891743598,-2.83050537109375,3.05023193359375,0.03523472285079237,0.009438861476706223,0.0,0.0571084425326015,0.00042808353208096745,4.971979583489332e-06,0.0003992086252493295,0.0004647113633010965,0.07013574660633484,62.2949900002009,62.29496050870182,0.04286224684420597,0.04286224684420597,16.56041143855223,16.560403598574112,0.011394438668640107,0.011394438668640107,0.00904977375565611,0.00904977375565611,0.00904977375565611,0.00020679850071086986,0.00020679850071086986,0.00020679850071086986,72.97445589221485,822.2055137844611,56.438053310428046,38.161139617873076,59.38569589654399,0.7659574468085106,0.3829787234042553,-0.00010956635118231213,1.2420752811320193,0.2923211539593391,1.458968253968254,0.44624581797250396,1.462936507936508,0.41061826958343756,0.9972874735528672,1.0025111607142856,8.268202385849556e-05,0,1,0
0,0.15550214216655697,0.009280025899340487,0.14213966030426184,0.18141780674696653,0.0005312846086335343,0.008878926987265,-0.01929870103088766,0.05309705010153942,-0.7182521649700205,0.02506334434181918,-0.7466656814854691,-0.6601442455814724,0.5088040712468188,58.07213591817766,-351.18,402.66,35.90095022624434,0.01466063348416213,35.87,35.95,0.03614302979332093,0.006018596527191617,-0.0034402659937651497,0.05710841549650149,2.486832726192053e-05,4.14111459253807e-06,-2.3670860215713828e-06,3.929362795808496e-05,2.486832726192053e-05,4.14111459253807e-06,-2.3670860215713828e-06,3.929362795808496e-05,0.0009014290178614705,0.14397458312710204,-0.2739715576171875,0.78863525390625,0.00042629960526609223,4.320021052018499e-06,0.0003992084362572324,0.0004647111432988983,2.933168070304888e-07,2.9724043035217565e-09,2.7467664153598383e-07,3.1974598864298466e-07,2.933168070304888e-07,2.9724043035217565e-09,2.7467664153598383e-07,3.1974598864298466e-07,0.0523581892859047,1.405882307518345,-2.83050537109375,3.05023193359375,0.03614927363277741,0.005981086338254375,0.0,0.0571084425326015,0.00042629980708361174,4.320023097190305e-06,0.0003992086252493295,0.0004647113633010965,0.14475544246536612,63.911915782750455,63.91188552577144,0.043974777274344526,0.043974777274344526,16.490981737222437,16.490973930113512,0.011346667363167428,0.011346667363167428,0.004524886877828055,0.004524886877828055,0.004524886877828055,0.00020680384655154586,0.00020680384655154586,0.00020680384655154586,70.60981201283813,849.7402597402598,58.494463787696056,38.957074324259345,62.21581353173924,0.717391304347826,0.391304347826087,-0.0001258449473137361,1.276334883301582,0.3098530595587095,1.5123015873015873,0.4381351272960468,1.5031932773109242,0.39122288941024774,1.0652392665474062,1.0022302759966548,-1.3118836648243607e-05,0,1,0
0,0.14702510698523844,0.0034779389302255948,0.14102724100498606,0.16540307600190932,-0.00011540473229577612,0.00650189395207919,-0.015799604593123254,0.05309705010153942,-0.7433599307527227,0.007810278473867805,-0.7573858346635381,-0.7234331875084292,-0.07281877297144468,28.028366732671245,-116.17,380.05,35.91280542986425,0.018478388193917034,35.89,35.95,0.03714942434760562,0.001968264565825395,0.01513717037256666,0.041283191925181796,2.5560780254203735e-05,1.3542707305084072e-06,1.0415178494914085e-05,2.8405032258856593e-05,2.5560780254203735e-05,1.3542707305084072e-06,1.0415178494914085e-05,2.8405032258856593e-05,0.001321560076012531,0.14340355527747506,-0.2739715576171875,0.7813568115234375,0.00042561910072757273,3.134526545944159e-06,0.00041351993898545915,0.000438840315203809,2.928485837059945e-07,2.1567210165131644e-09,2.8452371676710294e-07,3.019454826177687e-07,2.928485837059945e-07,2.1567210165131644e-09,2.8452371676710294e-07,3.019454826177687e-07,0.07549380950407064,1.3576951983142933,-2.5787353515625,2.55584716796875,0.03714944193477807,0.0019682654976354826,0.015137177538761842,0.041283211469350475,0.00042561930222292975,3.134528029882606e-06,0.00041352013475286627,0.00043884052295831496,0.14701724625388746,65.68021334068763,65.68018224656672,0.045191459489432206,0.045191459489432206,16.464657087191817,16.464649292545424,0.011328554612082691,0.011328554612082691,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.00020680384655154586,0.00020680384655154586,0.00020680384655154586,70.36890364638865,852.6493506493507,47.862991061021994,31.54145390230027,50.41641621418457,0.6595744680851063,0.3191489361702128,-3.5026590587930834e-05,1.1728448689998936,0.3350439117305181,1.4096031746031747,0.13067312697096858,1.4283458646616538,0.07742397006261469,0.934937095330842,1.0016717748676511,0.00017997265056087948,0,1,0
0,0.13975828625419892,0.00735001849922914,0.12543020594308002,0.14970153085722707,3.0236559071408016e-06,0.005425730997221361,-0.01978392885197896,0.018562108665081505,-0.7655560082724848,0.021540732640711838,-0.8048796341445713,-0.7385663212171573,-0.06492507774950525,30.431150821918976,-314.16,225.36,35.91343891402715,0.017200760971718503,35.89,35.95,0.03638047255249556,0.0029820238928714386,0.02339380875760302,0.04747567071395907,2.503170051189138e-05,2.051791078248156e-06,1.6096184946685404e-05,3.2665787097685084e-05,2.503170051189138e-05,2.051791078248156e-06,1.6096184946685404e-05,3.2665787097685084e-05,0.0014021870219933063,0.1432531082821624,-0.2838592529296875,0.7650604248046875,0.0004262605178290524,3.936239677732896e-06,0.0004148961096884743,0.00044461993687607373,2.9328991279440245e-07,2.7083423013227144e-09,2.8547059542134274e-07,3.059221697969528e-07,2.9328991279440245e-07,2.7083423013227144e-09,2.8547059542134274e-07,3.059221697969528e-07,0.05294591536653558,1.4022960368897037,-2.984619140625,2.47802734375,0.036380489775633094,0.0029820253046125185,0.023393819832631935,0.04747569318975305,0.00042626071962806723,3.936241541216042e-06,0.0004148963061073841,0.0004446201473667514,0.14701724625388746,64.35708641309495,64.35705594536464,0.044281078205535854,0.044281078205535854,16.489469678092156,16.489461871699064,0.011345626986538664,0.011345626986538664,0.0045223289994347085,0.0045223289994347085,0.0045223289994347085,0.00020680384655154586,0.00020680384655154586,0.00020680384655154586,72.43609485679087,828.3163265306123,55.47115129121332,36.9341311410525,57.71258536723045,0.7446808510638298,0.3617021276595745,-0.00010654063006452052,1.1935046245970553,0.328139440228138,1.3669924812030074,0.1311404939725506,1.3706428571428568,0.15048525251495506,0.9474699046328626,1.0016717748676511,-0.00018799959976430845,0,1,0
0,0.1282177048344725,0.007573124713233277,0.11683163245179799,0.14350499792844737,0.00014209153852912443,0.006214658512307088,-0.01978392885197896,0.02074796392237056,-0.8007570264617375,0.02179332718519369,-0.8325728894741893,-0.7575308447887187,0.25479785128640065,43.72927961622047,-314.16,225.36,35.902307692307694,0.013474137607553519,35.87,35.93,0.035210509849358695,0.0037806178524464567,0.018577436366331808,0.04885177711146513,2.422670393157632e-05,2.601266206638595e-06,1.2782264516485466e-05,3.3612621506313634e-05,2.422670393157632e-05,2.601266206638595e-06,1.2782264516485466e-05,3.3612621506313634e-05,0.0008974352416424183,0.14435126931540462,-0.2859649658203125,0.7893218994140625,0.0004292853731971608,4.091787095287371e-06,0.0004151712946156775,0.00044682174438303153,2.953711742061947e-07,2.8153671995288444e-09,2.856599372907535e-07,3.0743713049515357e-07,2.953711742061947e-07,2.8153671995288444e-09,2.856599372907535e-07,3.0743713049515357e-07,0.05995161024765568,1.4193906616941305,-2.984619140625,2.899169921875,0.03521052651861589,0.003780619642255567,0.018577445161207715,0.0488518002387314,0.0004292855764281939,4.091789032409322e-06,0.00041517149116486457,0.00044682195591608253,0.1334464235227594,62.28742141143152,62.28739192351554,0.04285703925495851,0.04285703925495851,16.606483238548257,16.606475376758972,0.011426138502992437,0.011426138502992437,0.0045223289994347085,0.0045223289994347085,0.0045223289994347085,0.00020680384655154586,0.00020680384655154586,0.00020680384655154586,73.363569502329,817.844611528822,59.611538042077356,31.547394428670255,56.724660200215666,0.7916666666666666,0.4166666666666667,-0.0001098873821111572,1.228306023949928,0.31833643641287873,1.3453061224489797,0.18998805284782067,1.3207857142857145,0.15490383784655506,1.069493266994754,1.0016727069974911,-1.894448953272415e-05,0,1,0
0,0.11814788140982913,0.005191981624226692,0.10888644287643391,0.1290378072822611,-6.869603463939631e-05,0.004151781648803062,-0.01057093945686125,0.02074796392237056,-0.8311398143481137,0.015190026832130258,-0.8563989193431988,-0.8050872496096207,0.011660067873303124,38.82512918252074,-186.68,214.5,35.889457013574656,0.01887501660170767,35.84,35.93,0.03606986576539922,0.0035778324198050744,0.018577436366331808,0.04885177711146513,2.4817986518475345e-05,2.4617390410491746e-06,1.2782264516485466e-05,3.3612621506313634e-05,2.4817986518475345e-05,2.4617390410491746e-06,1.2782264516485466e-05,3.3612621506313634e-05,0.0013011327405547208,0.14512728604730724,-0.2867889404296875,0.7893218994140625,0.00043023416431090976,3.211084078018586e-06,0.0004158593799671851,0.00044682174438303153,2.960239929669582e-07,2.2093966713456133e-09,2.861333766178734e-07,3.0743713049515357e-07,2.960239929669582e-07,2.2093966713456133e-09,2.861333766178734e-07,3.0743713049515357e-07,0.0575259305932532,1.3924767823678255,-2.66265869140625,2.899169921875,0.036069882841490195,0.003577834113612096,0.018577445161207715,0.0488518002387314,0.00043023436799111684,3.211085598200675e-06,0.0004158595768421235,0.00044682195591608253,0.13574660633484165,63.771552863754664,63.77152267322583,0.0438782001646644,0.0438782001646644,16.643616525736356,16.643608646367547,0.011451688167926778,0.011451688167926778,0.004524886877828055,0.004524886877828055,0.004524886877828055,0.004135970014217397,0.004135970014217397,0.004135970014217397,71.41391340036938,840.1724137931035,55.42686858526898,32.070419343619655,55.95652288144066,0.7647058823529411,0.3137254901960784,-7.811046814030378e-05,1.185067707911951,0.32788498668243676,1.3805263157894736,0.16434305016244258,1.3785714285714286,0.10111940597250366,1.0014180529042813,1.0025111607142856,-0.00019925066983890292,0,1,0
0,0.11007087933287493,0.0045436184154437785,0.10174019419036472,0.11867833227020239,-2.2960043530446958e-05,0.0034326079676786493,-0.00943382088050244,0.014585567177686021,-0.8557246472138967,0.013430983570968943,-0.8791977884813158,-0.8328544301731099,-0.10334746960701195,30.809271194969163,-182.35,204.13,35.8858371040724,0.015885639912024355,35.84,35.91,0.03717160705819889,0.0029788163881330786,0.01582522357131969,0.041283191925181796,2.5576043139184462e-05,2.0495841443529115e-06,1.088859569922836e-05,2.8405032258856593e-05,2.5576043139184462e-05,2.0495841443529115e-06,1.088859569922836e-05,2.8405032258856593e-05,0.0005881027775483323,0.1452888623238546,-0.2867889404296875,0.7902374267578125,0.0004304125966077906,2.824252104298923e-06,0.0004170978351730991,0.000448610651465685,2.9614676387958794e-07,1.943235694447851e-09,2.8698549968381487e-07,3.086679937356452e-07,2.9614676387958794e-07,1.943235694447851e-09,2.8698549968381487e-07,3.086679937356452e-07,0.0321161141749092,1.3352102630396008,-2.5482177734375,2.80303955078125,0.03717162465587304,0.0029788177983556714,0.015825231063251018,0.041283211469350475,0.00043041280037247074,2.8242534413481434e-06,0.0004170980326343434,0.00044861086384563516,0.14249363867684478,65.71943239158351,65.71940127889566,0.04521844427007812,0.04521844427007812,16.650088769608654,16.650080887175776,0.01145614141391798,0.01145614141391798,0.004524886877828055,0.004524886877828055,0.004524886877828055,0.004136076931030917,0.004136076931030917,0.004136076931030917,70.02967359050444,856.7796610169491,48.00307930018114,24.09724609011699,42.326908615145754,0.6792452830188679,0.20754716981132076,-6.847095921982183e-05,1.1664842318675444,0.33449572670089056,1.4354887218045114,0.16534653461994883,1.445037593984962,0.1670585665109528,0.9933919558769969,1.0019531249999998,0.00016162851456968705,0,1,0
0,0.10273543506363216,0.004298237237984825,0.09545578796453189,0.11320410852197381,-9.93964682956106e-06,0.0027593081728550925,-0.005760201059939763,0.011480399766747428,-0.8780238049455532,0.012626206197122963,-0.897486712448905,-0.8564916075700854,0.07917161436245389,27.25672913194547,-182.35,204.13,35.90447963800905,0.015927601809954273,35.87,35.93,0.03710778311894805,0.0018969672042949068,0.01582522357131969,0.03990708552767574,2.5532128873625895e-05,1.3052143528447034e-06,1.088859569922836e-05,2.745819785022804e-05,2.5532128873625895e-05,1.3052143528447034e-06,1.088859569922836e-05,2.745819785022804e-05,0.0009483153590025915,0.1431371646955621,-0.266143798828125,0.8088226318359375,0.00043091180339722637,2.6803069541772357e-06,0.00041764828704983855,0.000448610651465685,2.964902447078984e-07,1.8441937734616395e-09,2.873642398583651e-07,3.086679937356452e-07,2.964902447078984e-07,1.8441937734616395e-09,2.873642398583651e-07,3.086679937356452e-07,0.04811484642845314,1.3686069429325327,-2.58331298828125,3.14788818359375,0.03710780068640684,0.001896968102351605,0.015825231063251018,0.03990710442037213,0.00043091200739823945,2.680308223080362e-06,0.00041764848477167615,0.00044861086384563516,0.14249363867684478,65.60659161356729,65.60656055430016,0.04514080384857058,0.04514080384857058,16.66940009419349,16.669392202618305,0.01146942862628034,0.01146942862628034,0.004524886877828055,0.004524886877828055,0.004524886877828055,0.0037224692379278254,0.0037224692379278254,0.0037224692379278254,69.35231316725978,865.1477832512317,49.57734072378481,22.648299411928132,43.39042114354688,0.7222222222222222,0.2962962962962963,-6.529397015811636e-05,1.1859323665531585,0.32733401627996583,1.4965079365079363,0.167399898827592,1.4802380952380954,0.14498279669625802,1.0109913677550801,1.0016727069974911,0.00016436345848110063,0,1,0
