time [s],inspiration [NA](/api/datatype/34/)
1845.8671875,23391
1858.2734375,23382
1861.0078125,23382
1863.7265625,23393
1866.484375,23388
1870.84375,23382
1873.4140625,23383
1876.1328125,23382
1878.7421875,23384
1885.03125,23394
1891.734375,23383
1894.6328125,23382
1897.7578125,23382
1900.2734375,23385
1908.890625,23380
1911.640625,23383
1914.4296875,23382
1916.6484375,23378
1919.0546875,23381
1921.109375,23383
1928.265625,23382
1930.5546875,23382
1933.2109375,23399
1940.671875,23397
1943.765625,23377
1946.2265625,23378
1948.578125,23392
1955.90625,23382
1961.40625,23387
1966.1640625,23380
1973.15625,23387
1976.796875,23380
1979.875,23388
1986.03125,23389
1992.0703125,23358
2000.9296875,23376
2005.1015625,23370
2008.578125,23367
2012.546875,23370
2019.2109375,23380
2022.4609375,23377
2025.4296875,23375
2028.4609375,23375
2032.71875,23376
2039.0859375,23379
2042.1484375,23375
2051.0546875,23372
2053.9375,23369
2056.8359375,23373
2059.640625,23371
2062.7734375,23370
2065.921875,23371
2068.96875,23372
2071.8125,23372
2074.6015625,23371
2078.875,23372
2081.5078125,23369
2084.0625,23368
2093.6328125,23360
2096.0546875,23363
2105.46875,23366
2108.0625,23373
2112.1484375,23367
2114.5078125,23367
2120.8515625,23368
2123.640625,23360
2126.4609375,23366
2136.5625,23363
2139.6171875,23365
2142.4140625,23360
2145.5234375,23368
2162.2578125,23380
2165.234375,23378
2168.34375,23375
2181.125,23352
2191.1875,23370
2194.53125,23365
2197.7109375,23367
2200.6484375,23364
2203.3359375,23364
2205.6328125,23361
2212.125,23357
2219.6484375,23365
2223.4609375,23360
2226.8515625,23360
2231.4453125,23362
2240.234375,23372
2243.09375,23365
2245.8359375,23364
2249.078125,23366
2255.8515625,23368
2259.015625,23365
2263.640625,23359
2266.765625,23361
2270.046875,23362
2273.2890625,23369
2277.890625,23361
2281.1171875,23363
2284.3046875,23367
2290.171875,23365
2292.7578125,23365
2299.96875,23363
2302.703125,23371
2306.25,23371
2309.6640625,23371
2312.8515625,23370
2315.1796875,23365
2322.90625,23370
2325.859375,23368
2328.4140625,23366
2337.5703125,23376
2341.84375,23361
2344.6171875,23375
2349.921875,23400
2352.28125,23399
2363.2109375,23423
2366.5859375,23413
2369.9609375,23417
2373.25,23408
2379.671875,23412
2386.0625,23427
2388.8203125,23406
2396.171875,23428
2398.03125,23429
2402.140625,23428
2404.078125,23437
2406.0,23420
2409.65625,23378
2416.65625,23391
2419.3359375,23387
2424.6640625,23385
2431.75,23432
2437.4609375,23431
2442.0390625,23417
2444.8515625,23433
2451.6796875,23425
2454.3984375,23429
2458.3984375,23417
2466.484375,23455
2470.2890625,23440
2472.390625,23433
2474.875,23442
2477.25,23445
2485.609375,23452
2489.9375,23423
2493.8828125,23424
2498.6796875,23406
2501.0546875,23433
2503.4453125,23426
2505.390625,23420
2507.765625,23431
2514.046875,23449
2515.96875,23443
2518.34375,23443
2524.203125,23406
2527.59375,23441
2530.375,23443
2532.4375,23402
2534.890625,23417
2540.390625,23400
2542.8828125,23396
2544.8671875,23394
2548.7578125,23367
2557.5390625,23398
2560.546875,23389
2563.421875,23399
2570.2265625,23396
2573.1171875,23401
2577.296875,23386
2579.296875,23369
2583.5625,23378
2586.625,23386
2593.640625,23389
2596.2109375,23383
2602.1328125,23382
2604.8046875,23385
2608.9765625,23391
2612.3046875,23381
2614.8125,23380
2617.53125,23420
2625.6484375,23388
2629.203125,23386
2631.84375,23388
2635.703125,23378
2638.109375,23379
2640.65625,23379
2644.046875,23380
2651.671875,23363
2659.2890625,23385
2667.7734375,23370
2672.859375,23370
2677.84375,23374
2684.2109375,23384
2688.1171875,23378
2691.8828125,23384
2694.2109375,23377
2696.2890625,23379
2699.34375,23376
2702.515625,23374
2704.9140625,23375
2707.9765625,23371
2711.2578125,23370
2717.40625,23386
2720.40625,23379
2723.03125,23381
2725.40625,23381
2732.0859375,23378
2740.5234375,23382
2743.3125,23376
2752.609375,23358
2762.5546875,23369
2765.5390625,23371
2773.6484375,23366
2776.5546875,23367
2779.03125,23365
2782.171875,23377
2798.4375,23373
2801.78125,23385
2804.515625,23381
2811.25,23378
2813.7890625,23375
2816.71875,23372
2819.8671875,23361
2822.3828125,23371
2829.4609375,23386
2832.40625,23381
2834.9609375,23383
2842.078125,23376
2857.1484375,23364
2865.609375,23373
2868.21875,23362
2876.84375,23380
2883.671875,23373
2886.8203125,23365
2889.6953125,23365
2896.6796875,23380
2899.578125,23371
2902.1875,23369
2905.2421875,23368
2912.65625,23371
2917.015625,23370
2919.734375,23372
2924.6640625,23368
2926.921875,23364
2929.1015625,23362
2937.3515625,23370
2944.96875,23363
2951.359375,23368
2954.234375,23368
2956.328125,23365
2959.921875,23362
2964.578125,23366
2975.015625,23370
2979.40625,23363
2982.75,23363
2985.2890625,23368
2989.5546875,23369
2996.4140625,23369
2999.578125,23368
3002.796875,23369
3008.4921875,23363
3014.21875,23365
3019.2890625,23363
3022.859375,23364
3029.625,23372
3033.875,23368
3041.765625,23372
3044.4375,23365
3050.1640625,23366
3053.4140625,23368
3056.3984375,23364
3059.328125,23364
3065.46875,23365
3074.0859375,23361
3083.4921875,23373
3086.390625,23366
3096.609375,23350
3103.953125,23349
3107.265625,23351
3113.84375,23363
3120.78125,23359
3126.5078125,23368
3129.75,23354
3133.6953125,23352
3136.078125,23365
3139.59375,23343
3142.859375,23377
3153.0,23438
3156.1640625,23425
3158.7578125,23430
3165.2578125,23423
3167.5,23385
3171.046875,23427
3172.96875,23426
3174.75,23402
3176.2890625,23418
3178.484375,23408
3180.6171875,23433
3183.59375,23394
3184.8671875,23431
3186.34375,23441
3188.1875,23440
3190.0625,23434
3192.0703125,23362
3193.4921875,23363
3225.015625,23446
3228.546875,23447
3231.21875,23435
3234.671875,23406
3237.65625,23423
3240.671875,23425
3244.375,23426
3250.3828125,23422
3252.7265625,23443
3256.1328125,23430
3258.796875,23419
3264.578125,23423
3266.8984375,23434
3270.453125,23440
3273.09375,23438
3275.546875,23445
3278.34375,23450
3281.0625,23447
3282.9765625,23450
3287.0546875,23516
3289.3359375,23510
3291.8046875,23525
3294.2421875,23512
3298.203125,23426
3300.40625,23429
3302.5390625,23420
3305.890625,23423
3310.3125,23444
3314.78125,23450
3317.90625,23458
3320.5234375,23458
3322.375,23457
3324.7734375,23453
3327.78125,23461
3330.8359375,23459
3332.4453125,23457
3333.890625,23467
3336.8515625,23446
3340.2578125,23435
3341.9375,23437
3346.9921875,23442
3350.171875,23458
3354.15625,23451
3359.234375,23461
3362.25,23446
3364.2734375,23442
3366.46875,23450
3370.8203125,23416
3377.2578125,23435
3380.2578125,23430
3383.2421875,23430
3390.4609375,23449
3397.578125,23448
3404.984375,23437
3409.3671875,23432
3411.8671875,23433
3414.21875,23438
3419.8046875,23450
3422.3359375,23448
3424.734375,23448
3431.203125,23444
3436.5625,23456
3440.671875,23478
3443.1484375,23470
3446.3125,23432
3450.359375,23453
3452.84375,23452
3455.234375,23448
3459.953125,23445
3462.8046875,23436
3465.6328125,23440
3468.328125,23440
3469.828125,23434
3474.640625,23439
3477.2734375,23435
3481.34375,23446
3483.5078125,23440
3485.5859375,23439
3487.5625,23439
3489.6015625,23436
3493.609375,23437
3497.5,23432
3499.859375,23435
3502.4375,23440
3505.109375,23439
3507.71875,23441
3510.34375,23439
3513.015625,23440
3515.6484375,23441
3518.2265625,23439
3520.9296875,23440
3524.828125,23442
3527.25,23441
3529.59375,23441
3531.84375,23433
3534.3203125,23438
3536.5234375,23440
3542.1328125,23450
3544.9453125,23448
3548.3515625,23441
3550.6640625,23441
3552.796875,23438
3554.734375,23438
3559.5625,23449
3562.9296875,23442
3566.8671875,23453
3568.96875,23447
3571.0234375,23447
3573.203125,23446
3575.2734375,23446
3577.96875,23449
3580.3515625,23447
3582.875,23448
3585.2578125,23448
3588.7109375,23446
3591.140625,23448
3593.3671875,23444
3595.6484375,23447
3597.984375,23447
3600.3515625,23455
3603.640625,23450
3605.8828125,23452
3608.0078125,23453
3610.09375,23448
3612.3828125,23450
3615.78125,23446
3618.1875,23446
3620.6171875,23448
3623.1875,23449
3625.59375,23445
3627.7578125,23444
3630.5390625,23443
3632.8671875,23447
3635.0390625,23447
3637.4765625,23450
3640.046875,23449
3642.921875,23452
3645.7265625,23449
3648.4609375,23448
3650.859375,23459
3653.515625,23454
3658.0703125,23469
3663.125,23454
3669.8359375,23447
3672.4453125,23458
3674.203125,23444
3679.46875,23451
3682.03125,23452
3684.796875,23451
3687.8125,23451
3690.453125,23450
3693.046875,23451
3695.5390625,23449
3698.7421875,23446
3704.1875,23449
3706.8046875,23449
3709.5859375,23449
3712.5546875,23447
3714.796875,23450
3717.2734375,23449
3720.5078125,23450
3723.3828125,23448
3726.6015625,23447
3729.5234375,23449
3734.0234375,23446
3736.6171875,23449
3739.1640625,23446
3741.84375,23451
3745.203125,23441
3747.890625,23447
3756.1171875,23436
3762.515625,23432
3766.265625,23428
3774.890625,23435
3778.9609375,23438
3781.84375,23443
3784.9609375,23444
3787.453125,23449
3793.359375,23447
3796.578125,23445
3799.5234375,23446
3802.28125,23445
3805.296875,23446
3808.671875,23445
3811.90625,23445
3815.21875,23446
3818.2265625,23444
3821.375,23443
3824.2265625,23444
3826.953125,23443
3829.890625,23443
3832.7421875,23445
3834.9921875,23433
3838.078125,23441
3842.8046875,23447
3845.578125,23445
3848.0390625,23444
3853.046875,23440
3855.703125,23442
3858.46875,23443
3860.8828125,23442
3863.5859375,23445
3866.484375,23444
3869.265625,23444
3872.3828125,23445
3875.1953125,23445
3877.875,23444
3889.1953125,23447
3892.1953125,23443
3895.6796875,23445
3898.4375,23445
3901.265625,23442
3906.0546875,23451
3909.5546875,23452
3912.25,23450
3915.2421875,23450
3917.625,23443
3920.4609375,23448
3925.875,23451
3928.3828125,23452
3931.5,23453
3934.921875,23447
3937.96875,23449
3941.0625,23450
3943.7734375,23447
3946.6484375,23452
3951.078125,23452
3953.7890625,23448
3956.921875,23450
3960.078125,23448
3962.921875,23450
3965.625,23448
3968.703125,23449
3972.421875,23443
3975.4375,23448
3978.6328125,23449
3982.25,23455
3985.265625,23453
3989.34375,23452
3991.7421875,23458
3994.453125,23456
3996.7421875,23459
4004.0859375,23466
4005.796875,23467
4008.3828125,23456
4011.3046875,23453
4015.6875,23465
4018.171875,23455
4020.7578125,23459
4023.328125,23456
4026.140625,23457
4028.7265625,23455
4031.421875,23456
4034.0625,23457
4039.8046875,23458
4042.625,23457
4045.3984375,23451
4051.4453125,23447
4059.03125,23442
4061.9765625,23445
4065.2109375,23445
4068.421875,23453
4071.375,23449
4073.828125,23446
4076.1015625,23443
4082.203125,23446
4085.28125,23443
4088.671875,23441
4091.1484375,23447
4093.1796875,23441
4096.375,23444
4099.4765625,23446
4102.5546875,23448
4104.9453125,23445
4109.2265625,23451
4111.796875,23448
4114.515625,23452
4117.90625,23447
4121.328125,23448
4124.0625,23447
4126.859375,23451
4129.9453125,23451
4136.3671875,23463
4141.5234375,23451
4145.21875,23450
4148.3671875,23451
4153.5859375,23447
4159.21875,23445
4162.4765625,23440
4164.9375,23441
4168.015625,23441
4172.0234375,23439
4175.984375,23440
4180.3046875,23442
4183.40625,23443
4186.9453125,23443
4189.875,23441
4192.671875,23448
4195.96875,23442
4199.390625,23443
4202.0625,23442
4208.8671875,23445
4211.609375,23444
4214.7109375,23444
4217.84375,23444
4220.1484375,23442
4223.4140625,23440
4225.8515625,23437
4228.6953125,23438
4241.6328125,23436
4250.4453125,23444
4253.6171875,23442
4256.4296875,23444
4259.6171875,23445
4263.5390625,23440
4267.4140625,23438
4270.71875,23435
4276.8046875,23443
4282.0078125,23446
4284.3984375,23444
4287.1953125,23442
4293.4921875,23447
4297.4453125,23443
4300.4609375,23442
4303.3984375,23441
4305.8671875,23443
4309.9609375,23445
4312.6953125,23444
4315.34375,23445
4321.1796875,23448
4324.125,23442
4327.7890625,23443
4332.359375,23447
4336.0859375,23446
4342.5078125,23448
4346.0390625,23444
4353.8515625,23452
4356.7890625,23448
4359.328125,23440
4362.3828125,23444
4368.4453125,23455
4372.2890625,23447
4375.8359375,23447
4382.7578125,23447
4385.2890625,23447
4387.9375,23446
4390.5,23447
4394.140625,23447
4400.6640625,23452
4405.8515625,23455
4412.3828125,23451
4414.7265625,23453
4417.7578125,23448
4420.125,23449
4430.4765625,23442
4437.5703125,23452
4446.8515625,23443
4450.828125,23439
4455.0234375,23446
4457.578125,23449
4460.421875,23445
4463.1875,23445
4468.6328125,23446
4471.1640625,23442
4474.15625,23446
4481.6328125,23442
4485.1953125,23448
4489.4296875,23447
4492.078125,23445
4494.8515625,23445
4497.4375,23452
4499.9375,23455
4503.640625,23449
4506.8515625,23453
4509.96875,23450
4515.421875,23450
4518.109375,23451
4524.46875,23454
4526.9921875,23451
4530.09375,23452
4533.0546875,23452
4535.921875,23452
4538.609375,23451
4542.7421875,23451
4548.96875,23454
4552.2734375,23460
4556.109375,23453
4558.875,23453
4561.71875,23449
4564.3359375,23450
4567.1171875,23453
4569.9765625,23450
4572.984375,23452
4575.640625,23448
4582.140625,23445
4585.0390625,23451
4588.1484375,23451
4591.2421875,23450
4593.625,23450
4596.5078125,23447
4599.890625,23437
4602.671875,23441
4605.3515625,23440
4611.171875,23437
4614.328125,23451
4616.328125,23454
4622.2578125,23431
4632.421875,23443
4636.2265625,23446
4639.9375,23446
4647.1875,23447
4650.578125,23448
4653.4921875,23449
4656.03125,23444
4659.359375,23445
4662.2578125,23443
4665.171875,23443
4672.4609375,23449
4675.3046875,23446
4678.1171875,23444
4680.8671875,23451
4683.8671875,23451
4687.1171875,23449
4690.59375,23446
4693.46875,23448
4696.4140625,23449
4703.9609375,23440
4707.4140625,23443
4710.5703125,23444
4713.40625,23437
4716.34375,23440
4719.0390625,23438
4721.8828125,23462
4723.9765625,23468
4725.9453125,23458
4729.3515625,23450
4731.875,23456
4732.90625,23464
4734.984375,23473
4737.421875,23468
4740.078125,23467
4745.546875,23453
4747.8984375,23450
4750.203125,23459
4751.953125,23459
4754.0234375,23454
4756.0859375,23446
4758.484375,23465
4760.7265625,23459
4763.3125,23468
4767.09375,23476
4770.6640625,23483
4775.28125,23471
4780.34375,23480
4782.6328125,23463
4785.9296875,23463
4788.2734375,23461
4790.5234375,23456
4792.5859375,23471
4797.90625,23461
4800.2265625,23475
4804.3515625,23456
4806.9296875,23455
4812.8515625,23438
4824.2109375,23453
4829.578125,23444
4833.96875,23445
4837.109375,23448
4840.703125,23467
4843.640625,23447
4847.53125,23439
4851.859375,23440
4857.0703125,23439
4860.7890625,23446
4865.1171875,23437
4868.609375,23429
4871.9375,23478
4874.71875,23480
4877.7734375,23478
4880.875,23462
4883.4453125,23463
4886.7578125,23460
4890.890625,23459
4894.078125,23438
4897.109375,23449
4904.671875,23420
4910.2421875,23420
4913.8984375,23428
4918.140625,23444
4923.734375,23431
4927.6015625,23432
4933.578125,23423
4937.0859375,23422
4940.1875,23409
4943.421875,23419
4946.65625,23423
4950.15625,23415
4953.3203125,23417
4956.2578125,23422
4959.3828125,23412
4962.75,23422
4965.578125,23422
4968.578125,23423
4973.0234375,23413
4976.7734375,23412
4980.5546875,23411
4984.875,23423
4988.6875,23447
4991.6328125,23444
4994.9453125,23441
4997.9296875,23439
5001.34375,23454
5004.359375,23449
5007.484375,23441
5010.875,23435
5013.5703125,23438
5016.5703125,23442
5022.2578125,23418
5025.390625,23411
5030.5234375,23429
5034.1875,23442
5036.65625,23443
5039.6328125,23443
5042.953125,23440
5046.03125,23449
5050.125,23448
5052.90625,23444
5056.453125,23459
5059.0390625,23461
5062.3046875,23458
5065.2890625,23464
5067.96875,23450
5070.125,23443
5073.1015625,23447
5091.3046875,23434
5096.109375,23442
5099.7265625,23439
5105.5234375,23459
5111.0078125,23441
5114.140625,23448
5118.015625,23461
5121.2421875,23458
5124.1796875,23460
5127.25,23462
5130.1640625,23463
5133.5703125,23456
5136.5703125,23467
5139.390625,23474
5148.1953125,23470
5151.1015625,23476
5153.6328125,23465
5156.7265625,23459
5159.5625,23468
5162.78125,23468
5167.953125,23443
5170.8671875,23446
5173.8125,23454
5175.703125,23451
5177.796875,23453
5179.7265625,23451
5182.609375,23479
5185.6796875,23483
5188.59375,23484
5191.375,23486
5193.953125,23488
5196.5546875,23488
5199.3984375,23487
5202.5546875,23483
5205.3984375,23487
5208.828125,23483
5211.15625,23504
5219.015625,23468
5224.375,23475
5229.8046875,23477
5235.8515625,23478
5239.71875,23483
5242.953125,23482
5246.9140625,23487
5250.2578125,23483
5253.453125,23478
5256.6640625,23484
5259.375,23479
5262.359375,23485
5265.03125,23481
5269.8671875,23489
5272.6328125,23489
5275.359375,23488
5278.390625,23495
5281.75,23493
5285.0390625,23490
5288.5859375,23488
5291.6484375,23491
5294.15625,23495
5297.1328125,23490
5300.1015625,23490
5302.4765625,23490
5306.03125,23488
5308.7890625,23490
5311.21875,23490
5314.71875,23506
5318.015625,23489
5320.4921875,23492
5323.1796875,23490
5325.984375,23494
5328.859375,23493
5331.96875,23493
5334.828125,23495
5338.03125,23494
5341.328125,23489
5344.1171875,23489
5347.2890625,23491
5350.4453125,23486
5353.375,23494
5356.09375,23495
5359.515625,23507
5362.4765625,23506
5365.203125,23501
5368.0703125,23497
5370.9140625,23499
5373.4453125,23486
5376.4609375,23483
5379.1953125,23486
5381.84375,23484
5384.515625,23482
5387.296875,23494
5390.171875,23494
5392.734375,23490
5395.7421875,23492
5398.5,23495
5401.3203125,23495
5408.109375,23479
5411.4453125,23479
5417.46875,23493
5422.9296875,23488
5425.9921875,23482
5428.7578125,23489
5431.4453125,23492
5435.3828125,23495
5438.3046875,23486
5441.0234375,23490
5443.8203125,23490
5446.8515625,23501
5449.890625,23492
5452.734375,23496
5455.375,23492
5459.2890625,23502
5462.359375,23506
5465.8203125,23494
5469.171875,23491
5471.8671875,23500
5474.234375,23499
5476.71875,23501
5479.3203125,23505
5482.046875,23505
5484.4296875,23508
5489.4921875,23525
5493.5234375,23505
5496.453125,23502
5499.3515625,23507
5502.1484375,23499
5504.859375,23502
5507.7890625,23508
5510.5625,23507
5513.3671875,23509
5515.9609375,23512
5518.484375,23506
5521.453125,23510
5524.359375,23508
5527.03125,23505
5529.8828125,23509
5532.5390625,23517
5534.7421875,23499
5537.3359375,23485
5539.3828125,23495
5542.53125,23485
5545.7421875,23483
5548.4140625,23483
5551.21875,23481
5553.8515625,23487
5556.546875,23485
5559.109375,23488
5562.3046875,23491
5565.203125,23495
5567.6015625,23495
5570.390625,23495
5573.34375,23491
5576.2109375,23486
5579.2578125,23435
5584.828125,23434
5590.265625,23438
5593.125,23435
5596.1328125,23447
5598.7578125,23435
5601.75,23432
5604.375,23432
5607.3828125,23433
5610.0625,23434
5612.8125,23432
5615.65625,23433
5618.4296875,23433
5620.90625,23433
5623.46875,23434
5625.875,23434
5628.5078125,23436
5631.0703125,23432
5633.515625,23434
5636.234375,23430
5638.5546875,23432
5641.3984375,23441
5643.8671875,23439
5646.359375,23439
5649.0546875,23440
5652.515625,23454
5656.1015625,23438
5658.90625,23437
5661.5625,23438
5664.203125,23439
5666.8984375,23439
5669.84375,23438
5672.328125,23435
5674.9375,23436
5677.890625,23433
5680.5,23437
5683.078125,23436
5685.703125,23437
5688.09375,23436
5690.78125,23436
5693.171875,23445
5696.3125,23441
5699.2109375,23439
5702.0,23440
5704.46875,23438
5706.1484375,23441
5709.0703125,23449
5711.7890625,23441
5714.75,23440
5717.6640625,23439
5720.6328125,23449
5723.203125,23446
5725.390625,23440
5728.8984375,23433
5731.5078125,23435
5734.0390625,23433
5736.71875,23438
5741.03125,23436
5744.03125,23436
5746.7734375,23436
5749.546875,23435
5752.546875,23438
