time [s],expiration [NA](/api/datatype/35/)
1579.0078125,23372
1581.7734375,23352
1584.2109375,23360
1587.09375,23339
1590.3203125,23355
1593.0625,23343
1595.8359375,23329
1598.359375,23339
1600.265625,23353
1602.21875,23354
1604.109375,23364
1606.6328125,23359
1610.1953125,23347
1612.5625,23355
1614.8046875,23357
1616.9921875,23355
1619.0390625,23356
1621.7265625,23345
1622.9609375,23354
1624.328125,23351
1626.1015625,23357
1628.046875,23362
1630.03125,23357
1631.8515625,23355
1635.078125,23343
1639.4296875,23350
1641.890625,23348
1643.8671875,23356
1645.921875,23358
1648.078125,23365
1650.0859375,23369
1651.9765625,23393
1653.859375,23353
1656.203125,23342
1658.21875,23343
1660.4921875,23332
1662.9140625,23335
1665.328125,23343
1667.7421875,23331
1673.1015625,23338
1675.546875,23299
1678.8125,23330
1681.2578125,23337
1684.1171875,23338
1686.109375,23322
1688.828125,23340
1690.96875,23331
1693.8046875,23335
1697.1796875,23329
1700.125,23344
1702.0625,23319
1705.734375,23301
1710.890625,23311
1717.0,23241
1719.2734375,23290
1724.0234375,23296
1727.2734375,23330
1729.2109375,23344
1732.296875,23146
1735.4375,23361
1744.0546875,23189
1747.7890625,23239
1750.34375,23182
1755.328125,23372
1759.6640625,23323
1762.2265625,23325
1764.953125,23335
1767.0078125,23326
1769.4375,23346
1772.609375,23293
1775.75,23328
1778.1875,23337
1782.2734375,23335
1784.2578125,23344
1786.4609375,23348
1788.5078125,23344
1792.1640625,23346
1794.234375,23348
1800.40625,23285
1803.7890625,23339
1806.6328125,23339
1810.921875,23270
1816.0546875,23334
1822.3203125,23308
1826.6640625,23228
1835.2421875,23356
1837.6875,23342
1841.390625,23358
1843.8046875,23341
1848.671875,23169
1859.3203125,23337
1862.046875,23345
1864.7578125,23347
1868.015625,23298
1871.796875,23343
1874.3984375,23348
1877.109375,23350
1879.7890625,23349
1889.640625,23335
1892.703125,23342
1895.828125,23342
1898.890625,23342
1905.484375,23258
1909.8359375,23342
1912.6484375,23351
1915.171875,23313
1917.5546875,23347
1919.953125,23349
1925.3515625,23289
1929.125,23347
1931.6640625,23353
1934.2109375,23368
1941.8203125,23347
1944.7265625,23326
1947.2265625,23350
1953.0546875,23311
1956.9609375,23351
1964.015625,23311
1967.03125,23352
1974.1796875,23350
1977.84375,23346
1980.9375,23344
1988.671875,23172
1999.1171875,23317
2003.4140625,23341
2006.5546875,23350
2009.8828125,23347
2013.5625,23350
2020.25,23342
2023.5390625,23338
2026.6171875,23339
2030.9296875,23331
2033.859375,23345
2040.0859375,23344
2044.5078125,23333
2052.0546875,23338
2055.15625,23337
2057.8359375,23338
2060.8359375,23340
2064.0078125,23343
2067.0390625,23339
2070.0703125,23340
2072.890625,23339
2077.046875,23326
2079.8828125,23336
2082.53125,23340
2088.5,23247
2094.5078125,23331
2103.3515625,23309
2106.4609375,23330
2109.1875,23337
2113.1328125,23329
2118.0546875,23310
2121.9140625,23333
2124.7265625,23334
2133.78125,23314
2137.65625,23331
2140.7734375,23340
2143.6015625,23334
2149.171875,23317
2163.46875,23332
2166.59375,23325
2171.4609375,23158
2182.1953125,23334
2192.5078125,23340
2196.0859375,23331
2199.1796875,23335
2201.796875,23335
2204.4453125,23334
2210.6640625,23320
2214.75,23322
2220.8671875,23329
2224.578125,23326
2228.765625,23311
2232.5,23329
2241.421875,23333
2244.46875,23328
2246.7265625,23326
2252.1484375,23303
2256.8984375,23332
2261.453125,23329
2264.7578125,23337
2267.9453125,23335
2271.375,23331
2275.765625,23322
2279.109375,23332
2282.2890625,23333
2288.3359375,23320
2291.15625,23324
2296.515625,23325
2301.046875,23329
2303.953125,23340
2307.515625,23338
2310.90625,23337
2313.984375,23339
2320.4140625,23309
2323.9921875,23334
2326.96875,23336
2335.03125,23306
2340.328125,23336
2342.8984375,23333
2346.7578125,23255
2351.109375,23367
2357.7890625,23350
2364.796875,23345
2367.859375,23375
2371.7109375,23212
2377.6171875,23295
2381.6640625,23346
2387.234375,23365
2390.453125,23354
2397.0078125,23373
2399.21875,23355
2403.0546875,23383
2404.9296875,23383
2407.09375,23302
2411.6328125,23210
2417.6953125,23334
2420.5390625,23315
2425.7734375,23321
2433.6796875,23216
2438.4296875,23382
2443.2109375,23376
2447.921875,23337
2452.7265625,23373
2457.3828125,23392
2459.3828125,23378
2468.6015625,23397
2471.1796875,23388
2473.5859375,23382
2476.0390625,23391
2480.4296875,23367
2487.765625,23224
2491.3125,23360
2496.9921875,23376
2499.9609375,23370
2502.2734375,23374
2504.28125,23375
2506.5859375,23376
2510.046875,23359
2514.8671875,23390
2517.1640625,23382
2519.578125,23380
2526.0078125,23350
2528.5546875,23390
2531.4921875,23366
2533.21875,23350
2536.484375,23307
2541.328125,23328
2543.796875,23333
2546.6953125,23176
2550.0078125,23301
2558.4296875,23348
2561.78125,23339
2566.0546875,23331
2571.328125,23334
2574.796875,23312
2578.375,23331
2581.1640625,23236
2584.5703125,23343
2587.8203125,23346
2594.578125,23345
2600.2265625,23273
2603.03125,23356
2606.0625,23351
2610.3125,23358
2613.6875,23349
2615.828125,23333
2620.1171875,23347
2626.6484375,23343
2630.296875,23348
2633.0078125,23350
2636.7421875,23343
2639.1875,23347
2641.9453125,23336
2647.6953125,23297
2652.71875,23340
2662.2734375,23165
2669.03125,23344
2674.296875,23346
2682.09375,23344
2685.5625,23337
2689.328125,23345
2693.046875,23342
2695.1953125,23354
2697.75,23340
2700.4765625,23348
2703.4609375,23348
2705.9921875,23347
2709.1484375,23350
2712.84375,23347
2718.3828125,23349
2721.328125,23346
2723.96875,23353
2727.234375,23331
2736.53125,23331
2741.6640625,23335
2746.1640625,23161
2755.265625,23333
2763.7578125,23335
2771.234375,23330
2775.046875,23344
2777.7265625,23339
2780.5078125,23341
2784.03125,23287
2799.90625,23343
2802.9140625,23350
2807.2421875,23334
2812.3125,23337
2814.875,23342
2817.8046875,23341
2821.03125,23333
2823.328125,23339
2830.5078125,23341
2833.4296875,23343
2836.859375,23333
2845.328125,23157
2860.0234375,23320
2866.9140625,23342
2870.265625,23330
2879.9765625,23310
2885.171875,23342
2888.2578125,23345
2895.2109375,23333
2897.7265625,23342
2900.6171875,23342
2903.2890625,23339
2908.3125,23320
2914.7578125,23319
2917.9921875,23338
2922.3984375,23309
2925.6484375,23340
2927.78125,23339
2934.03125,23321
2943.1484375,23312
2949.03125,23322
2952.3515625,23337
2955.1875,23338
2957.546875,23342
2962.1484375,23323
2968.1328125,23320
2977.109375,23326
2980.6328125,23336
2983.8671875,23341
2987.4765625,23330
2990.6328125,23338
2997.7890625,23338
3001.09375,23340
3005.90625,23296
3011.296875,23326
3016.796875,23349
3020.3125,23341
3024.8671875,23335
3031.4375,23326
3036.3125,23319
3042.8984375,23345
3046.515625,23341
3051.5078125,23342
3054.6171875,23339
3057.3828125,23340
3061.1796875,23327
3068.921875,23335
3077.3046875,23322
3084.7265625,23324
3089.0625,23148
3099.3984375,23332
3105.3671875,23332
3109.2890625,23322
3115.3203125,23324
3124.5703125,23306
3127.7734375,23319
3131.046875,23306
3134.796875,23315
3138.1328125,23323
3140.921875,23306
3143.8359375,23328
3154.953125,23387
3157.140625,23380
3160.1328125,23308
3166.5546875,23348
3168.4296875,23327
3171.9140625,23384
3173.859375,23375
3175.359375,23368
3177.203125,23378
3179.3125,23367
3182.359375,23354
3184.3671875,23359
3185.3984375,23373
3187.390625,23393
3188.921875,23388
3191.5625,23328
3192.96875,23309
3193.828125,23344
3226.234375,23400
3229.90625,23364
3233.0,23211
3236.234375,23368
3239.234375,23393
3242.1953125,23336
3247.7109375,23333
3251.1875,23375
3253.8125,23364
3257.3515625,23364
3260.046875,23376
3265.2421875,23390
3267.96875,23384
3271.2109375,23398
3274.28125,23394
3276.6484375,23395
3279.6015625,23352
3281.8046875,23394
3283.890625,23405
3288.078125,23465
3290.390625,23466
3292.7265625,23467
3297.1328125,23395
3299.15625,23375
3301.453125,23379
3304.0390625,23369
3306.78125,23382
3311.9296875,23402
3316.5859375,23401
3319.0703125,23411
3321.375,23415
3323.4296875,23407
3326.078125,23405
3329.5625,23409
3331.6796875,23400
3333.1953125,23417
3335.734375,23395
3338.34375,23359
3340.9453125,23393
3343.296875,23381
3348.2890625,23409
3353.5,23424
3355.4921875,23409
3360.5859375,23394
3363.078125,23396
3365.171875,23403
3368.46875,23207
3373.3515625,23387
3378.3046875,23383
3381.3671875,23387
3386.34375,23392
3392.640625,23323
3403.3046875,23404
3407.765625,23380
3410.7734375,23406
3412.90625,23383
3415.2265625,23411
3420.7421875,23414
3423.296875,23419
3426.953125,23387
3432.09375,23424
3437.2421875,23420
3441.9609375,23426
3444.203125,23413
3448.6328125,23396
3451.1640625,23396
3453.8125,23401
3457.4140625,23398
3461.1953125,23403
3463.4375,23401
3466.2734375,23419
3468.9296875,23405
3470.7734375,23379
3475.7421875,23377
3478.234375,23379
3482.2734375,23390
3484.4375,23391
3486.40625,23395
3488.421875,23393
3490.4609375,23394
3494.671875,23387
3498.4140625,23389
3500.8984375,23393
3503.546875,23395
3506.1015625,23396
3508.828125,23394
3511.40625,23397
3514.09375,23398
3516.734375,23398
3519.328125,23399
3521.953125,23403
3525.8046875,23399
3528.2421875,23398
3530.6015625,23397
3532.8671875,23392
3535.2421875,23398
3537.5,23396
3542.7734375,23409
3545.921875,23384
3549.25,23378
3551.609375,23392
3553.6484375,23394
3555.3671875,23403
3560.59375,23393
3563.875,23395
3567.765625,23402
3569.828125,23402
3571.9296875,23402
3574.078125,23404
3576.2734375,23404
3578.9453125,23408
3581.3515625,23407
3583.7890625,23410
3586.2109375,23414
3589.671875,23409
3592.140625,23396
3594.2578125,23411
3596.65625,23410
3599.0,23411
3601.34375,23419
3604.5546875,23411
3606.765625,23413
3608.90625,23413
3610.8828125,23413
3614.4921875,23403
3616.7578125,23414
3619.1796875,23417
3621.6328125,23417
3624.1953125,23418
3626.6875,23415
3629.0078125,23398
3631.46875,23414
3634.0703125,23421
3635.9453125,23413
3638.3828125,23422
3641.2109375,23420
3643.9765625,23421
3646.7890625,23422
3649.5625,23422
3651.921875,23419
3654.828125,23412
3661.3203125,23422
3665.8515625,23416
3670.6875,23424
3673.4375,23427
3677.78125,23416
3680.3828125,23425
3683.125,23430
3685.9921875,23428
3688.921875,23425
3691.46875,23428
3694.09375,23429
3696.8984375,23427
3699.9453125,23425
3705.1640625,23423
3707.890625,23426
3710.7265625,23426
3713.4765625,23435
3715.8125,23425
3718.546875,23426
3721.765625,23426
3724.765625,23425
3728.0078125,23423
3732.328125,23418
3734.953125,23419
3737.53125,23424
3740.3359375,23423
3742.8515625,23421
3746.2109375,23426
3750.5078125,23291
3758.921875,23412
3763.578125,23400
3769.46875,23382
3775.9765625,23414
3780.0,23426
3783.1484375,23425
3786.140625,23418
3788.546875,23418
3794.234375,23421
3797.6875,23422
3800.703125,23423
3803.609375,23421
3806.453125,23423
3810.1328125,23425
3813.0859375,23421
3816.4375,23422
3819.546875,23422
3822.546875,23421
3825.390625,23423
3828.1875,23420
3831.03125,23424
3833.9453125,23422
3835.9765625,23418
3839.2109375,23421
3843.75,23421
3846.5625,23420
3850.28125,23415
3854.03125,23412
3856.8359375,23415
3859.484375,23418
3862.0390625,23418
3864.65625,23422
3867.5625,23423
3870.4609375,23422
3873.484375,23425
3876.09375,23429
3880.0703125,23344
3890.4609375,23412
3893.4296875,23417
3896.65625,23423
3899.671875,23422
3902.3515625,23423
3907.6171875,23428
3910.65625,23422
3913.5,23426
3916.34375,23428
3918.5859375,23429
3921.5234375,23429
3926.9765625,23424
3929.4296875,23426
3932.5390625,23426
3936.0,23428
3939.1484375,23422
3942.1484375,23424
3945.015625,23425
3947.8359375,23432
3952.125,23424
3954.96875,23423
3958.015625,23421
3961.25,23420
3964.015625,23424
3966.765625,23426
3970.640625,23430
3973.3125,23428
3976.515625,23429
3979.6875,23432
3983.484375,23422
3986.3125,23426
3990.0,23440
3993.0234375,23423
3995.421875,23427
3997.703125,23423
4004.6875,23453
4006.90625,23411
4009.4375,23411
4012.390625,23412
4016.7109375,23414
4019.15625,23414
4021.6640625,23416
4024.4140625,23417
4027.234375,23422
4029.796875,23424
4032.515625,23424
4035.1484375,23420
4040.7890625,23421
4043.71875,23422
4047.5234375,23336
4052.765625,23411
4060.1015625,23419
4063.0390625,23422
4066.6953125,23423
4069.484375,23425
4072.515625,23426
4074.7890625,23426
4077.53125,23410
4083.2578125,23421
4086.3125,23422
4089.7890625,23423
4092.359375,23417
4094.4453125,23425
4097.5234375,23433
4100.6328125,23431
4103.765625,23434
4107.78125,23432
4110.1484375,23430
4112.9140625,23430
4115.5625,23425
4119.140625,23428
4122.5625,23428
4125.1796875,23429
4128.1015625,23427
4132.4609375,23426
4138.7109375,23425
4143.0078125,23428
4146.4609375,23431
4151.46875,23416
4156.3984375,23417
4160.25,23415
4163.4140625,23418
4166.140625,23419
4169.1953125,23420
4173.1640625,23418
4177.15625,23417
4181.453125,23418
4184.5625,23426
4188.0234375,23420
4191.0,23420
4193.7421875,23424
4197.046875,23417
4200.4609375,23420
4204.78125,23416
4209.8984375,23420
4212.734375,23421
4215.8515625,23418
4218.890625,23411
4221.5625,23414
4224.3984375,23419
4226.90625,23417
4231.7109375,23274
4244.0859375,23418
4251.6875,23420
4254.75,23421
4257.4765625,23426
4261.0390625,23424
4264.96875,23411
4268.6484375,23417
4272.015625,23417
4278.3203125,23412
4282.9453125,23417
4285.21875,23422
4291.765625,23417
4294.71875,23418
4298.484375,23420
4301.6171875,23420
4304.4296875,23421
4307.453125,23414
4310.9765625,23424
4313.859375,23423
4317.484375,23412
4322.109375,23424
4325.296875,23423
4328.8671875,23423
4333.8828125,23425
4337.59375,23420
4343.6171875,23420
4347.2734375,23423
4354.9296875,23423
4357.859375,23422
4360.3984375,23426
4363.65625,23424
4369.90625,23419
4373.3125,23419
4377.21875,23415
4383.734375,23420
4386.3359375,23420
4388.953125,23425
4391.609375,23426
4395.2109375,23432
4403.28125,23426
4408.765625,23418
4413.3046875,23425
4415.78125,23425
4418.7890625,23424
4422.4921875,23291
4431.6484375,23419
4439.734375,23403
4447.96875,23414
4451.9296875,23420
4456.1796875,23422
4458.765625,23432
4461.578125,23426
4464.2265625,23428
4469.7265625,23426
4472.5234375,23423
4476.203125,23417
4482.5078125,23422
4487.625,23423
4490.5859375,23420
4493.171875,23423
4495.8359375,23422
4498.5,23421
4501.3515625,23422
4504.75,23426
4507.96875,23428
4510.9609375,23431
4516.578125,23428
4520.8359375,23427
4525.3984375,23429
4528.1484375,23432
4531.203125,23427
4534.1875,23428
4537.21875,23431
4539.9375,23428
4543.7734375,23425
4549.984375,23423
4553.8046875,23422
4556.96875,23439
4559.9609375,23428
4562.9453125,23429
4565.5625,23431
4568.1796875,23431
4571.25,23428
4574.046875,23433
4577.9375,23420
4583.171875,23427
4586.2578125,23433
4589.3671875,23431
4592.2890625,23430
4595.1328125,23424
4597.7734375,23407
4600.9609375,23419
4603.5390625,23424
4609.1875,23407
4612.1875,23415
4615.28125,23432
4619.0234375,23297
4624.578125,23396
4633.5546875,23429
4637.40625,23430
4642.796875,23425
4648.40625,23431
4651.6328125,23431
4654.5625,23430
4657.5546875,23427
4660.640625,23425
4663.4375,23424
4667.875,23413
4673.3515625,23422
4676.3125,23426
4679.2109375,23426
4682.015625,23427
4685.109375,23423
4688.4609375,23419
4691.578125,23426
4694.5625,23427
4699.6875,23396
4705.359375,23424
4708.6328125,23423
4711.8515625,23423
4714.6015625,23417
4717.46875,23415
4719.9921875,23414
4723.1640625,23453
4725.359375,23440
4727.265625,23424
4730.1171875,23429
4732.3671875,23446
4733.6796875,23436
4735.71875,23432
4738.34375,23416
4742.609375,23398
4746.203125,23416
4748.671875,23426
4751.03125,23422
4753.296875,23421
4754.96875,23421
4757.1015625,23427
4759.421875,23430
4761.3984375,23428
4764.1875,23441
4768.4765625,23441
4773.7890625,23433
4776.4453125,23437
4781.75,23443
4784.71875,23427
4786.890625,23424
4789.28125,23378
4791.5234375,23395
4793.59375,23393
4798.8828125,23426
4801.6171875,23371
4805.3203125,23413
4809.109375,23219
4817.28125,23405
4825.875,23390
4831.09375,23403
4835.0390625,23416
4838.234375,23423
4842.578125,23422
4845.125,23401
4849.1484375,23402
4854.671875,23400
4858.296875,23411
4862.484375,23398
4866.3359375,23408
4870.53125,23399
4873.046875,23436
4876.09375,23435
4879.125,23440
4881.921875,23438
4884.578125,23437
4889.0625,23408
4891.9765625,23408
4895.0625,23413
4900.0625,23205
4906.1875,23399
4911.8125,23398
4915.40625,23412
4919.4296875,23418
4925.1484375,23413
4931.4140625,23348
4934.65625,23390
4938.296875,23389
4941.3671875,23381
4944.75,23388
4947.96875,23379
4951.25,23387
4954.578125,23391
4957.4921875,23391
4960.7421875,23387
4963.9375,23389
4966.65625,23398
4970.046875,23373
4974.1484375,23392
4978.03125,23393
4982.296875,23378
4986.8671875,23379
4989.875,23407
4992.9765625,23411
4996.0390625,23414
4998.90625,23414
5002.703125,23412
5005.4609375,23413
5008.78125,23403
5012.015625,23409
5014.671875,23412
5019.3984375,23373
5023.65625,23344
5027.4765625,23316
5032.703125,23397
5035.171875,23409
5037.90625,23413
5040.78125,23414
5044.2890625,23415
5048.5625,23427
5051.21875,23420
5053.703125,23421
5057.484375,23420
5060.171875,23418
5063.453125,23412
5066.5625,23409
5068.9453125,23415
5071.171875,23422
5076.078125,23264
5093.03125,23412
5097.46875,23420
5100.9765625,23420
5107.0078125,23425
5112.265625,23425
5115.96875,23415
5119.296875,23437
5122.375,23433
5125.46875,23432
5128.46875,23438
5131.359375,23437
5134.625,23435
5137.546875,23433
5142.59375,23430
5149.2265625,23436
5152.1484375,23431
5154.8203125,23436
5158.0546875,23427
5160.984375,23441
5164.7265625,23393
5168.6875,23423
5171.6875,23425
5174.671875,23433
5176.59375,23433
5178.8203125,23437
5180.9296875,23434
5183.734375,23456
5186.6171875,23460
5189.6796875,23466
5192.4140625,23450
5194.8671875,23457
5197.703125,23461
5200.5390625,23461
5203.8203125,23458
5206.5703125,23464
5209.9140625,23447
5213.8984375,23298
5220.3984375,23450
5226.1171875,23455
5231.9453125,23456
5236.984375,23455
5240.8671875,23458
5244.4765625,23462
5248.1640625,23462
5251.4140625,23458
5254.796875,23458
5257.71875,23460
5260.671875,23458
5263.53125,23461
5266.234375,23459
5270.8828125,23466
5273.75,23465
5276.234375,23469
5279.46875,23461
5282.7265625,23464
5286.34375,23461
5289.7421875,23456
5292.7265625,23459
5295.328125,23464
5298.2265625,23463
5301.390625,23461
5303.984375,23467
5307.0625,23466
5309.6640625,23469
5312.4609375,23465
5316.671875,23466
5319.1328125,23468
5321.5390625,23464
5324.3671875,23462
5327.2578125,23465
5330.046875,23465
5333.2109375,23467
5336.3046875,23467
5339.3671875,23464
5342.3984375,23462
5345.2421875,23462
5348.578125,23459
5351.6796875,23453
5354.375,23468
5357.359375,23471
5360.703125,23480
5363.4609375,23474
5366.2734375,23475
5369.2421875,23472
5372.1640625,23470
5374.96875,23464
5377.4921875,23461
5380.28125,23461
5382.9140625,23456
5385.6015625,23457
5388.4609375,23455
5391.15625,23463
5393.9140625,23464
5396.8671875,23466
5399.609375,23465
5403.9296875,23328
5409.1171875,23464
5412.6171875,23466
5418.640625,23470
5423.984375,23466
5427.203125,23464
5429.8984375,23466
5432.75,23466
5436.6171875,23467
5439.390625,23465
5442.0703125,23464
5445.0390625,23465
5448.1171875,23470
5451.09375,23469
5453.7734375,23468
5458.0625,23475
5460.3203125,23475
5463.4296875,23475
5467.1875,23469
5470.25,23467
5472.8359375,23474
5475.3046875,23474
5477.6328125,23475
5480.453125,23475
5483.015625,23484
5485.484375,23482
5491.2578125,23483
5494.7421875,23488
5497.921875,23479
5500.453125,23478
5503.203125,23472
5506.140625,23470
5508.8046875,23476
5511.71875,23476
5514.4296875,23485
5516.9609375,23484
5519.5546875,23478
5522.59375,23485
5525.640625,23484
5528.171875,23478
5530.9765625,23486
5533.8203125,23486
5536.0390625,23474
5538.234375,23473
5540.40625,23467
5543.6640625,23462
5547.0390625,23457
5549.5546875,23455
5552.3125,23455
5554.984375,23458
5557.5078125,23461
5560.3671875,23459
5563.3984375,23457
5566.3515625,23451
5568.625,23463
5571.5546875,23466
5574.5390625,23465
5577.90625,23419
5583.03125,23420
5586.1796875,23420
5591.4296875,23420
5594.1875,23419
5597.09375,23419
5599.8828125,23416
5602.9140625,23414
5605.515625,23413
5608.4375,23414
5611.265625,23414
5613.9140625,23415
5616.875,23415
5619.4375,23414
5622.0546875,23417
5624.6796875,23414
5627.0078125,23414
5629.7265625,23418
5632.1796875,23416
5634.765625,23415
5637.2578125,23416
5639.75,23413
5642.3515625,23420
5645.0546875,23419
5647.4765625,23421
5650.2890625,23416
5654.046875,23422
5657.2578125,23422
5660.0703125,23422
5662.703125,23423
5665.1875,23423
5668.1171875,23418
5670.859375,23422
5673.6953125,23421
5676.2890625,23413
5679.1015625,23420
5681.6328125,23418
5684.25,23419
5686.6796875,23420
5689.3671875,23419
5691.734375,23427
5695.03125,23427
5697.4140625,23422
5700.3125,23420
5703.0703125,23422
5705.078125,23431
5707.3359375,23417
5710.25,23427
5713.015625,23421
5715.953125,23417
5718.7421875,23419
5721.640625,23428
5724.1328125,23426
5727.0625,23413
5729.8125,23416
5732.453125,23418
5735.3203125,23419
5738.5703125,23396
5741.953125,23420
5745.1015625,23421
5747.921875,23416
5751.03125,23418
